 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2013
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"210409 Formosa da Serra Negra";-;1;-;1;-;-;2
"210410 Fortaleza dos Nogueiras";-;-;-;1;-;-;1
"210420 Fortuna";-;1;-;-;-;1;2
"210430 Godofredo Viana";-;-;-;-;-;-;-
"210440 Gonçalves Dias";-;-;-;-;-;-;-
"210450 Governador Archer";-;-;-;-;-;-;-
"210455 Governador Edison Lobão";1;-;-;1;-;-;2
"210460 Governador Eugênio Barros";1;-;-;1;-;-;2
"210462 Governador Luiz Rocha";-;-;-;2;-;-;2
"210465 Governador Newton Bello";-;-;-;-;-;-;-
"210467 Governador Nunes Freire";-;-;-;2;-;-;2
"210470 Graça Aranha";-;-;-;1;-;-;1
"210480 Grajaú";3;3;-;5;2;1;14
"210490 Guimarães";1;-;-;-;-;-;1
"210500 Humberto de Campos";-;-;-;4;-;-;4
"210510 Icatu";-;-;-;1;-;-;1
"210515 Igarapé do Meio";-;-;-;1;-;-;1
"210520 Igarapé Grande";-;-;-;-;-;-;-
"210530 Imperatriz";10;1;-;29;-;-;40
"210535 Itaipava do Grajaú";1;-;-;-;-;-;1
"210540 Itapecuru Mirim";1;2;-;13;-;-;16
"210542 Itinga do Maranhão";1;1;-;5;-;1;8
"210545 Jatobá";-;-;-;-;-;-;-
"210547 Jenipapo dos Vieiras";-;-;-;2;1;-;3
"210550 João Lisboa";-;-;-;1;-;-;1
"210560 Joselândia";-;-;-;-;-;-;-
"210565 Junco do Maranhão";-;-;-;-;-;-;-
"210570 Lago da Pedra";-;-;-;3;-;-;3
"210580 Lago do Junco";-;-;-;-;-;-;-
"210594 Lago dos Rodrigues";-;-;-;2;-;-;2
"210590 Lago Verde";2;-;-;-;-;-;2
"210592 Lagoa do Mato";-;-;-;1;-;-;1
"210596 Lagoa Grande do Maranhão";-;-;-;-;-;-;-
"210598 Lajeado Novo";-;-;-;1;-;-;1
"210600 Lima Campos";1;-;-;-;-;-;1
"210610 Loreto";-;-;-;2;-;-;2
"210620 Luís Domingues";-;-;-;-;-;-;-
"210630 Magalhães de Almeida";-;-;-;-;-;-;-
"210632 Maracaçumé";-;-;-;-;-;-;-
"210635 Marajá do Sena";-;-;-;1;-;-;1
"210637 Maranhãozinho";-;-;-;-;-;-;-
"210640 Mata Roma";-;-;-;-;-;-;-
"210650 Matinha";1;-;-;-;-;-;1
"210660 Matões";-;-;-;3;-;1;4
"210663 Matões do Norte";-;-;-;-;-;-;-
"210667 Milagres do Maranhão";-;-;-;-;-;-;-
"210670 Mirador";-;-;-;1;-;-;1
"210675 Miranda do Norte";-;-;-;-;-;1;1
"210680 Mirinzal";-;-;-;2;-;-;2
"210690 Monção";-;-;-;6;-;-;6
"210700 Montes Altos";-;1;-;-;1;-;2
"210710 Morros";-;-;-;-;-;-;-
"210720 Nina Rodrigues";-;-;-;-;-;-;-
"210725 Nova Colinas";-;-;-;-;-;-;-
"210730 Nova Iorque";-;-;-;-;-;-;-
"210735 Nova Olinda do Maranhão";-;1;-;3;-;-;4
"210740 Olho d'Água das Cunhãs";-;-;-;1;-;-;1
"210745 Olinda Nova do Maranhão";-;-;-;-;-;-;-
"210750 Paço do Lumiar";3;2;-;3;-;-;8
"210760 Palmeirândia";-;1;-;-;-;-;1
"210770 Paraibano";-;2;-;2;-;-;4
"210780 Parnarama";1;-;-;1;-;-;2
"210790 Passagem Franca";-;-;-;1;-;-;1
"210800 Pastos Bons";-;-;-;3;-;-;3
"210805 Paulino Neves";-;-;-;1;-;-;1
"210810 Paulo Ramos";-;-;-;2;-;-;2
"210820 Pedreiras";2;-;-;1;-;-;3
"210825 Pedro do Rosário";-;-;-;1;-;-;1
"210830 Penalva";-;-;-;3;-;-;3
"210840 Peri Mirim";-;-;-;-;-;-;-
"210845 Peritoró";-;-;-;2;-;-;2
"210850 Pindaré-Mirim";1;-;-;1;-;-;2
"210860 Pinheiro";2;1;-;-;-;-;3
"210870 Pio XII";-;-;-;-;-;-;-
"210880 Pirapemas";-;-;-;-;-;-;-
"210890 Poção de Pedras";-;-;-;-;-;-;-
"210900 Porto Franco";1;-;-;1;-;-;2
"210905 Porto Rico do Maranhão";-;-;-;-;-;-;-
"210910 Presidente Dutra";7;1;-;5;-;-;13
"210920 Presidente Juscelino";-;-;-;-;-;-;-
"210923 Presidente Médici";1;-;-;-;-;-;1
"210927 Presidente Sarney";-;-;-;1;-;-;1
"210930 Presidente Vargas";-;-;-;-;-;-;-
"210940 Primeira Cruz";1;-;-;-;-;-;1
"210945 Raposa";1;-;-;-;-;-;1
"210950 Riachão";-;-;-;1;-;-;1
"210955 Ribamar Fiquene";-;-;-;1;-;-;1
"210960 Rosário";-;1;-;1;-;-;2
"210970 Sambaíba";-;-;-;1;-;-;1
"210975 Santa Filomena do Maranhão";1;-;-;-;-;-;1
"210980 Santa Helena";2;1;-;5;-;-;8
"210990 Santa Inês";1;2;-;7;-;-;10
"211000 Santa Luzia";1;-;-;9;-;-;10
"211003 Santa Luzia do Paruá";-;-;-;6;-;-;6
"211010 Santa Quitéria do Maranhão";-;-;-;2;-;-;2
"211020 Santa Rita";-;-;-;3;-;-;3
"211023 Santana do Maranhão";-;-;-;2;-;-;2
"211027 Santo Amaro do Maranhão";-;-;-;-;-;-;-
"211030 Santo Antônio dos Lopes";1;-;-;1;-;-;2
"211040 São Benedito do Rio Preto";-;-;-;-;-;-;-
"211050 São Bento";1;1;-;1;-;-;3
"211060 São Bernardo";2;-;-;1;-;-;3
"211065 São Domingos do Azeitão";-;-;-;-;-;-;-
"211070 São Domingos do Maranhão";-;1;-;2;-;-;3
"211080 São Félix de Balsas";-;-;-;1;-;-;1
"211085 São Francisco do Brejão";1;-;-;-;-;-;1
"211090 São Francisco do Maranhão";-;-;-;1;-;-;1
"211100 São João Batista";-;-;-;-;-;-;-
"211102 São João do Carú";-;-;-;2;-;-;2
"211105 São João do Paraíso";-;-;-;-;-;-;-
"211107 São João do Soter";-;-;-;1;-;-;1
"211110 São João dos Patos";2;-;-;1;-;-;3
"211120 São José de Ribamar";3;2;-;14;-;1;20
"211125 São José dos Basílios";-;-;-;3;-;-;3
"211130 São Luís";35;16;-;69;-;1;121
"211140 São Luís Gonzaga do Maranhão";-;-;-;-;-;-;-
"211150 São Mateus do Maranhão";2;-;-;1;-;1;4
"211153 São Pedro da Água Branca";-;-;-;-;-;-;-
"211157 São Pedro dos Crentes";-;-;-;1;-;-;1
"211160 São Raimundo das Mangabeiras";-;-;-;3;-;-;3
"211163 São Raimundo do Doca Bezerra";-;-;-;-;-;-;-
"211167 São Roberto";2;-;-;1;-;-;3
"211170 São Vicente Ferrer";1;1;-;-;-;-;2
"211172 Satubinha";-;-;-;-;-;-;-
"211174 Senador Alexandre Costa";-;-;-;-;-;-;-
"211176 Senador La Rocque";-;-;-;2;-;-;2
"211178 Serrano do Maranhão";-;2;-;-;-;-;2
"211180 Sítio Novo";-;-;-;2;-;-;2
"211190 Sucupira do Norte";-;-;-;1;-;-;1
"211195 Sucupira do Riachão";-;-;-;-;-;-;-
"211200 Tasso Fragoso";-;-;-;-;-;-;-
"211210 Timbiras";-;-;-;-;-;1;1
"211220 Timon";3;3;-;8;-;2;16
"211223 Trizidela do Vale";1;-;-;4;-;-;5
"211227 Tufilândia";-;-;-;-;-;-;-
"211230 Tuntum";-;-;-;3;-;1;4
"211240 Turiaçu";-;-;-;1;-;-;1
"211245 Turilândia";-;-;-;2;-;-;2
"211250 Tutóia";1;-;-;7;-;-;8
"211260 Urbano Santos";-;-;-;-;-;-;-
"211270 Vargem Grande";-;-;-;3;-;-;3
"211280 Viana";-;-;-;3;-;-;3
"211285 Vila Nova dos Martírios";-;-;-;2;-;-;2
"211290 Vitória do Mearim";3;-;-;3;-;-;6
"211300 Vitorino Freire";-;-;-;2;-;1;3
"211400 Zé Doca";2;1;-;4;-;-;7
"210000 Município ignorado - MA";1;-;-;2;-;-;3
"220005 Acauã";-;-;-;-;-;-;-
"220010 Agricolândia";-;-;-;1;-;1;2
"220020 Água Branca";1;1;-;1;-;1;4
"220025 Alagoinha do Piauí";-;-;-;-;-;-;-
"220027 Alegrete do Piauí";-;-;-;-;-;-;-
"220030 Alto Longá";1;-;-;-;-;-;1
"220040 Altos";2;-;-;3;-;-;5
"220045 Alvorada do Gurguéia";-;-;-;-;-;-;-
"220050 Amarante";-;1;-;-;-;-;1
"220060 Angical do Piauí";1;-;-;2;-;1;4
"220070 Anísio de Abreu";-;-;-;1;-;-;1
"220080 Antônio Almeida";-;-;-;-;-;1;1
"220090 Aroazes";-;-;-;-;-;-;-
"220095 Aroeiras do Itaim";-;-;-;-;-;-;-
"220100 Arraial";-;-;-;-;-;-;-
"220105 Assunção do Piauí";1;-;-;1;-;-;2
"220110 Avelino Lopes";-;-;-;1;-;-;1
"220115 Baixa Grande do Ribeiro";-;-;-;-;-;-;-
"220117 Barra D'Alcântara";-;-;-;-;-;-;-
"220120 Barras";3;-;-;1;-;2;6
"220130 Barreiras do Piauí";-;-;-;-;-;-;-
"220140 Barro Duro";-;-;-;-;-;-;-
"220150 Batalha";1;-;-;3;-;-;4
"220155 Bela Vista do Piauí";-;-;-;-;-;-;-
"220157 Belém do Piauí";-;-;-;1;-;-;1
"220160 Beneditinos";-;-;-;1;-;-;1
"220170 Bertolínia";-;-;-;-;-;-;-
"220173 Betânia do Piauí";1;-;-;1;-;-;2
"220177 Boa Hora";-;-;-;2;-;-;2
"220180 Bocaina";-;-;-;2;-;-;2
"220190 Bom Jesus";1;1;-;2;-;1;5
"220191 Bom Princípio do Piauí";-;-;-;-;-;-;-
"220192 Bonfim do Piauí";1;-;-;-;-;-;1
"220194 Boqueirão do Piauí";-;-;-;-;-;-;-
"220196 Brasileira";-;-;-;-;-;-;-
"220198 Brejo do Piauí";-;-;-;-;-;-;-
"220200 Buriti dos Lopes";3;-;-;1;-;-;4
"220202 Buriti dos Montes";-;-;-;-;-;-;-
"220205 Cabeceiras do Piauí";1;1;-;-;-;1;3
"220207 Cajazeiras do Piauí";-;-;-;-;-;-;-
"220208 Cajueiro da Praia";1;-;-;-;-;-;1
"220209 Caldeirão Grande do Piauí";-;-;-;-;-;-;-
"220210 Campinas do Piauí";-;-;-;1;-;-;1
"220211 Campo Alegre do Fidalgo";-;-;-;-;-;-;-
"220213 Campo Grande do Piauí";-;-;-;-;-;-;-
"220217 Campo Largo do Piauí";-;-;-;-;-;-;-
"220220 Campo Maior";-;1;-;3;-;1;5
"220225 Canavieira";-;-;-;1;-;-;1
"220230 Canto do Buriti";1;-;-;-;-;-;1
"220240 Capitão de Campos";-;-;-;-;-;-;-
"220245 Capitão Gervásio Oliveira";-;-;-;-;-;1;1
"220250 Caracol";-;-;-;1;-;-;1
"220253 Caraúbas do Piauí";-;-;-;-;-;-;-
"220255 Caridade do Piauí";-;-;-;-;-;-;-
"220260 Castelo do Piauí";-;-;-;-;-;-;-
"220265 Caxingó";-;-;-;-;-;-;-
"220270 Cocal";-;-;-;-;-;-;-
"220271 Cocal de Telha";-;-;-;-;-;-;-
"220272 Cocal dos Alves";-;-;-;-;-;-;-
"220273 Coivaras";-;-;-;-;-;-;-
"220275 Colônia do Gurguéia";-;1;-;-;-;-;1
"220277 Colônia do Piauí";-;-;-;-;-;-;-
"220280 Conceição do Canindé";-;-;-;-;-;-;-
"220285 Coronel José Dias";-;-;-;-;-;-;-
"220290 Corrente";1;1;-;1;-;-;3
"220300 Cristalândia do Piauí";-;-;-;1;-;-;1
"220310 Cristino Castro";1;-;-;1;-;-;2
"220320 Curimatá";-;-;-;-;-;-;-
"220323 Currais";-;-;-;-;-;-;-
"220327 Curral Novo do Piauí";-;-;-;-;-;-;-
"220325 Curralinhos";-;-;-;1;-;-;1
"220330 Demerval Lobão";-;-;-;3;-;-;3
"220335 Dirceu Arcoverde";-;-;-;-;-;1;1
"220340 Dom Expedito Lopes";1;-;-;-;-;1;2
"220345 Dom Inocêncio";-;-;-;-;-;-;-
"220342 Domingos Mourão";-;-;-;-;-;-;-
"220350 Elesbão Veloso";-;-;-;1;-;-;1
"220360 Eliseu Martins";-;-;-;-;-;-;-
"220370 Esperantina";2;-;-;4;-;-;6
"220375 Fartura do Piauí";-;-;-;-;-;-;-
"220380 Flores do Piauí";-;-;-;-;-;-;-
"220385 Floresta do Piauí";-;-;-;-;-;-;-
"220390 Floriano";1;-;1;9;-;-;11
"220400 Francinópolis";-;-;-;-;-;-;-
"220410 Francisco Ayres";-;-;-;-;-;-;-
"220415 Francisco Macedo";-;-;-;-;-;-;-
"220420 Francisco Santos";-;-;-;1;-;-;1
"220430 Fronteiras";2;-;-;-;-;-;2
"220435 Geminiano";1;-;-;-;-;-;1
"220440 Gilbués";1;1;-;1;-;-;3
"220450 Guadalupe";-;-;-;1;-;-;1
"220455 Guaribas";-;-;-;-;-;-;-
"220460 Hugo Napoleão";-;-;-;-;-;-;-
"220465 Ilha Grande";1;-;-;1;-;-;2
"220470 Inhuma";-;-;-;3;-;-;3
"220480 Ipiranga do Piauí";1;-;-;-;-;-;1
"220490 Isaías Coelho";-;-;-;1;-;-;1
"220500 Itainópolis";-;-;-;-;-;-;-
"220510 Itaueira";-;-;-;1;-;-;1
"220515 Jacobina do Piauí";-;-;-;-;-;-;-
"220520 Jaicós";-;-;-;3;-;-;3
"220525 Jardim do Mulato";-;-;-;-;-;-;-
"220527 Jatobá do Piauí";-;-;-;-;-;-;-
"220530 Jerumenha";-;-;-;-;-;-;-
"220535 João Costa";-;-;-;-;-;-;-
"220540 Joaquim Pires";-;-;-;1;-;-;1
"220545 Joca Marques";-;-;-;-;-;-;-
"220550 José de Freitas";-;-;-;3;-;1;4
"220551 Juazeiro do Piauí";-;-;-;-;-;-;-
"220552 Júlio Borges";-;-;-;-;-;-;-
"220553 Jurema";-;-;-;-;-;-;-
"220555 Lagoa Alegre";-;-;-;-;-;-;-
"220557 Lagoa de São Francisco";-;-;-;-;-;-;-
"220556 Lagoa do Barro do Piauí";-;-;-;-;-;-;-
"220558 Lagoa do Piauí";-;-;-;-;-;-;-
"220559 Lagoa do Sítio";-;-;-;-;-;-;-
"220554 Lagoinha do Piauí";-;-;-;-;-;-;-
"220560 Landri Sales";-;-;-;-;-;-;-
"220570 Luís Correia";-;-;-;3;-;-;3
"220580 Luzilândia";-;-;-;1;-;-;1
"220585 Madeiro";-;-;-;-;-;-;-
"220590 Manoel Emídio";-;1;-;1;-;-;2
"220595 Marcolândia";-;-;-;-;-;-;-
"220600 Marcos Parente";-;-;-;-;-;-;-
"220605 Massapê do Piauí";-;-;-;-;-;-;-
"220610 Matias Olímpio";-;-;-;1;-;-;1
"220620 Miguel Alves";-;-;-;2;-;-;2
"220630 Miguel Leão";-;-;-;-;-;-;-
"220635 Milton Brandão";-;-;-;-;-;-;-
"220640 Monsenhor Gil";-;-;-;-;-;-;-
"220650 Monsenhor Hipólito";1;-;-;-;-;-;1
"220660 Monte Alegre do Piauí";-;1;-;2;-;-;3
"220665 Morro Cabeça no Tempo";-;-;-;-;-;-;-
"220667 Morro do Chapéu do Piauí";-;-;-;2;-;-;2
"220669 Murici dos Portelas";-;-;-;1;-;-;1
"220670 Nazaré do Piauí";-;-;-;-;-;-;-
"220672 Nazária";-;-;-;2;-;-;2
"220675 Nossa Senhora de Nazaré";-;-;-;1;-;-;1
"220680 Nossa Senhora dos Remédios";1;-;-;-;-;-;1
"220795 Nova Santa Rita";1;-;-;-;-;-;1
"220690 Novo Oriente do Piauí";-;-;-;-;-;-;-
"220695 Novo Santo Antônio";-;-;-;1;-;-;1
"220700 Oeiras";-;1;-;2;-;1;4
"220710 Olho D'Água do Piauí";-;-;-;-;-;-;-
"220720 Padre Marcos";-;-;-;1;-;-;1
"220730 Paes Landim";-;-;-;-;-;-;-
"220735 Pajeú do Piauí";-;-;-;-;-;-;-
"220740 Palmeira do Piauí";-;-;-;-;-;-;-
"220750 Palmeirais";-;-;-;2;-;-;2
"220755 Paquetá";1;-;-;1;-;-;2
"220760 Parnaguá";-;1;-;1;-;-;2
"220770 Parnaíba";4;2;-;9;-;2;17
"220775 Passagem Franca do Piauí";-;-;-;1;-;-;1
"220777 Patos do Piauí";-;-;-;3;-;-;3
"220779 Pau D'Arco do Piauí";-;-;-;-;-;-;-
"220780 Paulistana";1;-;-;-;-;-;1
"220785 Pavussu";-;-;-;1;-;-;1
"220790 Pedro II";5;-;-;3;-;-;8
"220793 Pedro Laurentino";-;-;-;-;-;-;-
"220800 Picos";2;1;-;7;-;-;10
"220810 Pimenteiras";-;-;-;-;-;-;-
"220820 Pio IX";1;-;-;1;-;1;3
"220830 Piracuruca";-;-;-;2;-;-;2
"220840 Piripiri";5;-;-;7;-;-;12
"220850 Porto";-;-;-;2;-;-;2
"220855 Porto Alegre do Piauí";-;-;-;-;-;-;-
"220860 Prata do Piauí";-;-;-;-;-;-;-
"220865 Queimada Nova";-;-;-;-;-;-;-
"220870 Redenção do Gurguéia";1;1;-;-;-;-;2
"220880 Regeneração";-;-;-;2;-;-;2
"220885 Riacho Frio";-;-;-;-;-;-;-
"220887 Ribeira do Piauí";-;-;-;1;-;-;1
"220890 Ribeiro Gonçalves";-;1;1;-;-;-;2
"220900 Rio Grande do Piauí";-;-;-;1;-;-;1
"220910 Santa Cruz do Piauí";-;-;-;1;-;-;1
"220915 Santa Cruz dos Milagres";-;-;-;1;-;-;1
"220920 Santa Filomena";-;-;-;1;-;-;1
"220930 Santa Luz";-;-;-;-;-;-;-
"220937 Santa Rosa do Piauí";-;-;-;-;-;-;-
"220935 Santana do Piauí";-;-;-;-;-;-;-
"220940 Santo Antônio de Lisboa";2;-;-;-;-;-;2
"220945 Santo Antônio dos Milagres";-;-;-;-;-;-;-
"220950 Santo Inácio do Piauí";-;-;-;-;-;-;-
"220955 São Braz do Piauí";-;-;-;1;-;-;1
"220960 São Félix do Piauí";-;-;-;-;-;-;-
"220965 São Francisco de Assis do Piauí";-;-;-;-;-;-;-
"220970 São Francisco do Piauí";-;-;-;-;-;-;-
"220975 São Gonçalo do Gurguéia";-;-;-;-;-;-;-
"220980 São Gonçalo do Piauí";-;-;-;-;-;-;-
"220985 São João da Canabrava";-;-;-;-;-;-;-
"220987 São João da Fronteira";-;-;-;-;-;-;-
"220990 São João da Serra";-;-;-;-;-;-;-
"220995 São João da Varjota";-;-;-;1;-;-;1
"220997 São João do Arraial";-;-;-;2;-;-;2
"221000 São João do Piauí";-;1;-;1;-;-;2
"221005 São José do Divino";-;-;-;-;-;-;-
"221010 São José do Peixe";-;-;-;1;-;-;1
"221020 São José do Piauí";-;-;-;-;-;-;-
"221030 São Julião";2;-;-;-;-;-;2
"221035 São Lourenço do Piauí";-;-;-;-;-;-;-
"221037 São Luis do Piauí";-;-;-;-;-;-;-
"221038 São Miguel da Baixa Grande";-;-;-;1;-;-;1
"221039 São Miguel do Fidalgo";-;-;-;-;-;-;-
"221040 São Miguel do Tapuio";-;-;-;-;-;1;1
"221050 São Pedro do Piauí";-;2;-;-;-;-;2
"221060 São Raimundo Nonato";1;-;-;-;-;-;1
"221062 Sebastião Barros";-;-;-;1;-;-;1
"221063 Sebastião Leal";-;-;-;-;-;-;-
"221065 Sigefredo Pacheco";-;-;-;-;-;-;-
"221070 Simões";-;-;-;1;-;-;1
"221080 Simplício Mendes";-;-;-;-;-;1;1
"221090 Socorro do Piauí";-;-;-;-;-;-;-
"221093 Sussuapara";-;-;-;-;-;-;-
"221095 Tamboril do Piauí";-;-;-;-;-;-;-
"221097 Tanque do Piauí";-;-;-;-;-;-;-
"221100 Teresina";19;2;-;70;-;9;100
"221110 União";-;-;-;3;-;1;4
"221120 Uruçuí";-;-;-;1;-;-;1
"221130 Valença do Piauí";1;-;-;2;-;-;3
"221135 Várzea Branca";-;-;-;-;-;-;-
"221140 Várzea Grande";-;-;-;1;-;-;1
"221150 Vera Mendes";-;-;-;2;-;-;2
"221160 Vila Nova do Piauí";1;-;-;-;-;-;1
"221170 Wall Ferraz";-;-;-;1;-;-;1
"220000 Município ignorado - PI";-;-;-;-;-;-;-
"230010 Abaiara";-;-;-;-;-;-;-
"230015 Acarape";-;-;-;-;-;1;1
"230020 Acaraú";1;-;-;5;-;-;6
"230030 Acopiara";1;-;-;7;-;-;8
"230040 Aiuaba";-;-;-;1;-;-;1
"230050 Alcântaras";-;-;-;-;-;-;-
"230060 Altaneira";-;-;-;-;-;-;-
"230070 Alto Santo";2;-;-;1;-;-;3
"230075 Amontada";-;-;-;2;-;-;2
"230080 Antonina do Norte";-;-;-;2;-;-;2
"230090 Apuiarés";-;-;-;1;-;-;1
"230100 Aquiraz";1;-;-;4;-;8;13
"230110 Aracati";1;-;-;3;-;4;8
"230120 Aracoiaba";-;-;-;4;-;1;5
"230125 Ararendá";-;-;-;1;-;-;1
"230130 Araripe";-;-;-;3;-;-;3
"230140 Aratuba";-;-;-;2;-;1;3
"230150 Arneiroz";1;-;-;-;-;-;1
"230160 Assaré";1;-;-;-;-;-;1
"230170 Aurora";1;-;-;2;-;-;3
"230180 Baixio";1;-;-;2;-;-;3
"230185 Banabuiú";-;-;-;-;-;-;-
"230190 Barbalha";3;-;-;6;-;-;9
"230195 Barreira";-;-;-;1;-;3;4
"230200 Barro";-;-;-;-;-;-;-
"230205 Barroquinha";-;-;-;-;-;-;-
"230210 Baturité";-;-;-;4;-;-;4
"230220 Beberibe";-;-;-;3;-;3;6
"230230 Bela Cruz";-;-;-;2;-;-;2
"230240 Boa Viagem";2;-;-;3;-;1;6
"230250 Brejo Santo";2;-;-;5;-;1;8
"230260 Camocim";1;-;-;1;-;-;2
"230270 Campos Sales";1;-;-;4;-;-;5
"230280 Canindé";2;-;-;6;-;4;12
"230290 Capistrano";1;-;-;1;-;-;2
"230300 Caridade";-;-;-;2;-;-;2
"230310 Cariré";-;-;-;-;-;-;-
"230320 Caririaçu";-;-;-;-;-;-;-
"230330 Cariús";-;-;-;1;-;-;1
"230340 Carnaubal";4;-;-;1;-;-;5
"230350 Cascavel";-;-;-;4;-;1;5
"230360 Catarina";-;-;-;2;-;-;2
"230365 Catunda";-;1;-;2;-;-;3
"230370 Caucaia";2;-;-;18;-;20;40
"230380 Cedro";1;-;-;1;-;-;2
"230390 Chaval";-;-;-;-;-;-;-
"230393 Choró";-;-;-;1;-;-;1
"230395 Chorozinho";-;-;-;2;-;1;3
"230400 Coreaú";-;-;-;3;-;-;3
"230410 Crateús";1;-;-;8;-;1;10
"230420 Crato";5;-;-;8;-;1;14
"230423 Croatá";1;-;-;2;-;-;3
"230425 Cruz";-;-;-;-;-;-;-
"230426 Deputado Irapuan Pinheiro";-;-;-;-;-;-;-
"230427 Ererê";-;-;-;-;-;-;-
"230428 Eusébio";-;-;-;1;-;6;7
"230430 Farias Brito";1;-;-;3;-;-;4
"230435 Forquilha";1;-;-;2;-;-;3
"230440 Fortaleza";77;2;1;143;-;198;421
"230445 Fortim";-;-;-;2;-;-;2
"230450 Frecheirinha";2;-;-;2;-;-;4
"230460 General Sampaio";-;-;-;-;-;-;-
"230465 Graça";1;-;-;1;-;-;2
"230470 Granja";-;-;-;-;-;-;-
"230480 Granjeiro";-;-;-;-;-;-;-
"230490 Groaíras";-;-;-;-;-;-;-
"230495 Guaiúba";-;-;-;2;-;2;4
"230500 Guaraciaba do Norte";2;-;-;2;-;-;4
"230510 Guaramiranga";-;-;-;-;-;-;-
"230520 Hidrolândia";-;-;-;1;-;1;2
"230523 Horizonte";-;-;-;1;-;2;3
"230526 Ibaretama";-;-;-;1;-;-;1
"230530 Ibiapina";3;1;-;2;-;-;6
"230533 Ibicuitinga";1;-;-;-;-;-;1
"230535 Icapuí";1;-;-;-;-;-;1
"230540 Icó";2;-;-;3;-;-;5
"230550 Iguatu";6;-;1;11;-;2;20
"230560 Independência";-;-;-;1;-;-;1
"230565 Ipaporanga";-;-;-;-;-;-;-
"230570 Ipaumirim";-;-;-;-;-;-;-
"230580 Ipu";3;-;-;3;-;1;7
"230590 Ipueiras";2;-;-;6;-;1;9
"230600 Iracema";-;-;-;3;-;2;5
"230610 Irauçuba";-;-;-;2;-;-;2
"230620 Itaiçaba";-;-;-;-;-;1;1
"230625 Itaitinga";-;-;-;2;-;5;7
"230630 Itapajé";1;1;-;1;-;1;4
"230640 Itapipoca";1;-;-;8;-;-;9
"230650 Itapiúna";-;-;-;1;-;-;1
"230655 Itarema";2;-;-;2;-;-;4
"230660 Itatira";-;-;-;2;-;-;2
"230670 Jaguaretama";-;-;-;2;-;1;3
"230680 Jaguaribara";1;-;-;1;-;1;3
"230690 Jaguaribe";-;-;-;1;-;1;2
"230700 Jaguaruana";3;-;-;1;-;1;5
"230710 Jardim";1;-;-;1;-;1;3
"230720 Jati";1;-;-;2;-;-;3
"230725 Jijoca de Jericoacoara";-;-;-;2;-;-;2
"230730 Juazeiro do Norte";10;-;-;29;-;2;41
"230740 Jucás";3;-;-;1;-;-;4
"230750 Lavras da Mangabeira";1;-;-;4;-;-;5
"230760 Limoeiro do Norte";1;-;-;4;-;1;6
"230763 Madalena";-;-;-;1;-;1;2
"230765 Maracanaú";2;-;-;7;-;19;28
"230770 Maranguape";1;-;-;8;-;8;17
"230780 Marco";2;-;-;-;-;-;2
"230790 Martinópole";-;-;-;1;-;-;1
"230800 Massapê";1;-;-;3;-;-;4
"230810 Mauriti";-;-;-;2;-;1;3
"230820 Meruoca";-;-;-;2;-;-;2
"230830 Milagres";-;1;-;3;-;-;4
"230835 Milhã";1;-;-;-;-;-;1
"230837 Miraíma";-;-;-;-;-;-;-
"230840 Missão Velha";1;1;1;3;-;-;6
"230850 Mombaça";2;-;-;5;-;2;9
"230860 Monsenhor Tabosa";-;-;-;2;-;-;2
"230870 Morada Nova";1;-;-;3;-;-;4
"230880 Moraújo";2;-;-;-;-;-;2
"230890 Morrinhos";-;-;-;1;-;-;1
"230900 Mucambo";-;-;-;3;-;-;3
"230910 Mulungu";-;-;-;-;-;-;-
"230920 Nova Olinda";3;-;-;2;-;-;5
"230930 Nova Russas";3;-;-;1;-;-;4
"230940 Novo Oriente";1;-;-;4;-;-;5
"230945 Ocara";1;-;-;2;-;1;4
"230950 Orós";4;-;-;2;-;-;6
"230960 Pacajus";2;-;-;2;-;2;6
"230970 Pacatuba";-;1;-;2;-;3;6
"230980 Pacoti";-;-;-;1;-;-;1
"230990 Pacujá";-;-;-;-;-;-;-
"231000 Palhano";1;-;-;1;-;1;3
"231010 Palmácia";-;-;-;1;-;-;1
"231020 Paracuru";-;-;-;3;-;2;5
"231025 Paraipaba";-;-;-;3;-;2;5
"231030 Parambu";1;-;-;1;-;1;3
"231040 Paramoti";-;-;-;-;-;1;1
"231050 Pedra Branca";3;-;-;1;-;1;5
"231060 Penaforte";-;-;-;-;-;-;-
"231070 Pentecoste";2;-;-;6;-;4;12
"231080 Pereiro";1;-;-;1;-;-;2
"231085 Pindoretama";-;-;-;-;-;1;1
"231090 Piquet Carneiro";-;-;-;-;-;-;-
"231095 Pires Ferreira";-;-;-;-;-;-;-
"231100 Poranga";1;-;-;-;-;-;1
"231110 Porteiras";1;-;-;-;-;-;1
"231120 Potengi";-;-;-;1;-;-;1
"231123 Potiretama";-;-;-;1;-;-;1
"231126 Quiterianópolis";1;-;-;1;-;-;2
"231130 Quixadá";-;-;-;7;-;2;9
"231135 Quixelô";-;-;-;2;-;-;2
"231140 Quixeramobim";1;-;-;6;-;1;8
"231150 Quixeré";1;-;-;5;-;-;6
"231160 Redenção";1;-;-;-;-;1;2
"231170 Reriutaba";-;-;-;2;-;-;2
"231180 Russas";1;-;-;4;-;3;8
"231190 Saboeiro";-;-;-;1;-;-;1
