 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2014
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"210409 Formosa da Serra Negra";1;-;-;-;-;-;1
"210410 Fortaleza dos Nogueiras";-;-;-;1;-;-;1
"210420 Fortuna";-;-;-;3;-;-;3
"210430 Godofredo Viana";-;-;-;-;-;-;-
"210440 Gonçalves Dias";-;-;-;1;-;-;1
"210450 Governador Archer";1;-;-;1;-;-;2
"210455 Governador Edison Lobão";1;-;-;5;-;-;6
"210460 Governador Eugênio Barros";1;1;-;2;-;-;4
"210462 Governador Luiz Rocha";-;-;-;-;-;-;-
"210465 Governador Newton Bello";-;1;-;1;-;-;2
"210467 Governador Nunes Freire";2;-;-;-;-;-;2
"210470 Graça Aranha";-;-;-;-;-;-;-
"210480 Grajaú";5;1;-;8;-;-;14
"210490 Guimarães";-;-;-;-;-;-;-
"210500 Humberto de Campos";-;-;-;1;-;-;1
"210510 Icatu";-;-;-;-;-;-;-
"210515 Igarapé do Meio";-;-;-;2;-;-;2
"210520 Igarapé Grande";-;-;-;2;-;-;2
"210530 Imperatriz";12;-;-;40;-;-;52
"210535 Itaipava do Grajaú";-;-;-;2;-;-;2
"210540 Itapecuru Mirim";1;1;-;2;-;1;5
"210542 Itinga do Maranhão";1;-;-;2;-;-;3
"210545 Jatobá";-;-;-;1;-;-;1
"210547 Jenipapo dos Vieiras";-;-;-;-;-;-;-
"210550 João Lisboa";-;1;-;1;-;-;2
"210560 Joselândia";1;-;-;1;-;-;2
"210565 Junco do Maranhão";-;-;-;-;-;-;-
"210570 Lago da Pedra";2;-;-;4;-;-;6
"210580 Lago do Junco";-;-;-;1;-;-;1
"210594 Lago dos Rodrigues";-;-;-;1;-;-;1
"210590 Lago Verde";-;-;-;1;-;-;1
"210592 Lagoa do Mato";-;-;-;1;-;-;1
"210596 Lagoa Grande do Maranhão";-;-;-;1;-;-;1
"210598 Lajeado Novo";-;-;-;2;-;-;2
"210600 Lima Campos";-;-;-;-;-;-;-
"210610 Loreto";1;-;-;-;-;-;1
"210620 Luís Domingues";-;-;-;-;-;-;-
"210630 Magalhães de Almeida";1;-;-;-;-;-;1
"210632 Maracaçumé";-;-;-;1;-;-;1
"210635 Marajá do Sena";-;-;-;-;-;-;-
"210637 Maranhãozinho";-;-;-;-;-;-;-
"210640 Mata Roma";-;-;-;-;-;-;-
"210650 Matinha";1;1;-;2;-;-;4
"210660 Matões";1;1;-;1;-;-;3
"210663 Matões do Norte";-;-;-;-;-;-;-
"210667 Milagres do Maranhão";-;-;-;-;-;-;-
"210670 Mirador";1;-;-;3;-;-;4
"210675 Miranda do Norte";1;-;-;1;-;-;2
"210680 Mirinzal";-;-;-;-;-;-;-
"210690 Monção";-;-;-;2;-;-;2
"210700 Montes Altos";-;-;-;1;-;-;1
"210710 Morros";-;-;-;-;-;-;-
"210720 Nina Rodrigues";1;-;-;1;-;-;2
"210725 Nova Colinas";-;-;-;1;-;-;1
"210730 Nova Iorque";-;-;-;-;-;-;-
"210735 Nova Olinda do Maranhão";-;-;-;2;-;-;2
"210740 Olho d'Água das Cunhãs";1;-;-;-;-;-;1
"210745 Olinda Nova do Maranhão";1;-;-;1;-;-;2
"210750 Paço do Lumiar";1;-;-;2;-;1;4
"210760 Palmeirândia";-;-;-;-;-;-;-
"210770 Paraibano";-;1;-;2;-;-;3
"210780 Parnarama";1;1;-;1;-;-;3
"210790 Passagem Franca";-;1;-;1;-;-;2
"210800 Pastos Bons";2;-;-;2;-;-;4
"210805 Paulino Neves";-;-;-;1;-;-;1
"210810 Paulo Ramos";1;-;-;1;-;-;2
"210820 Pedreiras";-;2;-;3;-;-;5
"210825 Pedro do Rosário";-;-;-;1;-;-;1
"210830 Penalva";-;1;-;2;-;1;4
"210840 Peri Mirim";1;-;-;-;-;-;1
"210845 Peritoró";1;-;-;1;-;-;2
"210850 Pindaré-Mirim";-;1;-;2;-;-;3
"210860 Pinheiro";3;-;-;8;-;2;13
"210870 Pio XII";-;-;-;2;-;-;2
"210880 Pirapemas";-;-;-;1;-;-;1
"210890 Poção de Pedras";1;-;-;1;-;-;2
"210900 Porto Franco";-;-;-;2;-;-;2
"210905 Porto Rico do Maranhão";-;-;-;-;-;-;-
"210910 Presidente Dutra";4;-;-;5;-;-;9
"210920 Presidente Juscelino";-;-;-;-;-;-;-
"210923 Presidente Médici";-;-;-;-;-;-;-
"210927 Presidente Sarney";-;1;-;2;-;-;3
"210930 Presidente Vargas";-;-;-;-;-;-;-
"210940 Primeira Cruz";-;-;-;-;-;-;-
"210945 Raposa";1;-;-;2;-;-;3
"210950 Riachão";1;-;-;4;-;-;5
"210955 Ribamar Fiquene";-;-;-;3;-;-;3
"210960 Rosário";-;1;-;3;-;-;4
"210970 Sambaíba";-;-;-;1;-;-;1
"210975 Santa Filomena do Maranhão";1;-;-;-;-;-;1
"210980 Santa Helena";-;-;-;-;-;-;-
"210990 Santa Inês";2;-;-;7;-;-;9
"211000 Santa Luzia";1;-;-;6;1;-;8
"211003 Santa Luzia do Paruá";-;-;-;-;-;-;-
"211010 Santa Quitéria do Maranhão";2;-;-;2;-;-;4
"211020 Santa Rita";1;-;-;2;-;-;3
"211023 Santana do Maranhão";-;-;-;-;-;-;-
"211027 Santo Amaro do Maranhão";1;-;-;1;-;-;2
"211030 Santo Antônio dos Lopes";-;-;-;-;-;-;-
"211040 São Benedito do Rio Preto";-;-;-;1;-;-;1
"211050 São Bento";-;-;-;3;-;-;3
"211060 São Bernardo";2;1;-;1;-;-;4
"211065 São Domingos do Azeitão";-;-;-;-;-;-;-
"211070 São Domingos do Maranhão";-;-;-;4;-;-;4
"211080 São Félix de Balsas";-;-;-;-;-;-;-
"211085 São Francisco do Brejão";-;-;-;1;-;-;1
"211090 São Francisco do Maranhão";-;-;-;2;-;-;2
"211100 São João Batista";1;-;-;-;-;-;1
"211102 São João do Carú";-;-;-;-;-;-;-
"211105 São João do Paraíso";-;-;-;1;-;-;1
"211107 São João do Soter";2;1;-;1;-;-;4
"211110 São João dos Patos";1;3;-;1;-;-;5
"211120 São José de Ribamar";6;2;-;14;-;-;22
"211125 São José dos Basílios";-;-;-;-;-;-;-
"211130 São Luís";35;15;-;79;-;1;130
"211140 São Luís Gonzaga do Maranhão";-;-;-;-;-;-;-
"211150 São Mateus do Maranhão";1;-;-;4;-;-;5
"211153 São Pedro da Água Branca";-;-;-;-;-;-;-
"211157 São Pedro dos Crentes";1;-;-;-;-;-;1
"211160 São Raimundo das Mangabeiras";2;-;-;-;-;-;2
"211163 São Raimundo do Doca Bezerra";-;-;-;-;-;-;-
"211167 São Roberto";-;-;-;1;-;-;1
"211170 São Vicente Ferrer";-;1;-;1;-;-;2
"211172 Satubinha";1;-;-;-;-;-;1
"211174 Senador Alexandre Costa";-;-;-;1;-;-;1
"211176 Senador La Rocque";1;-;-;2;-;-;3
"211178 Serrano do Maranhão";-;-;-;-;-;-;-
"211180 Sítio Novo";1;-;-;3;-;-;4
"211190 Sucupira do Norte";-;-;-;-;-;-;-
"211195 Sucupira do Riachão";1;-;-;-;-;-;1
"211200 Tasso Fragoso";-;-;-;3;-;-;3
"211210 Timbiras";1;-;-;2;-;-;3
"211220 Timon";-;2;-;19;-;1;22
"211223 Trizidela do Vale";-;-;-;-;-;-;-
"211227 Tufilândia";-;-;-;-;-;-;-
"211230 Tuntum";-;-;-;1;-;-;1
"211240 Turiaçu";-;-;-;3;-;-;3
"211245 Turilândia";-;-;-;-;-;-;-
"211250 Tutóia";1;-;-;1;-;-;2
"211260 Urbano Santos";-;-;-;2;-;-;2
"211270 Vargem Grande";-;-;-;6;-;-;6
"211280 Viana";1;2;-;3;-;-;6
"211285 Vila Nova dos Martírios";-;-;-;-;-;-;-
"211290 Vitória do Mearim";1;-;-;2;-;-;3
"211300 Vitorino Freire";1;-;-;2;-;-;3
"211400 Zé Doca";1;-;-;3;-;-;4
"210000 Município ignorado - MA";-;-;-;1;-;-;1
"220005 Acauã";-;-;-;1;-;-;1
"220010 Agricolândia";-;-;-;1;-;-;1
"220020 Água Branca";1;-;-;2;-;1;4
"220025 Alagoinha do Piauí";-;-;-;1;-;-;1
"220027 Alegrete do Piauí";-;-;-;1;-;-;1
"220030 Alto Longá";-;-;-;-;-;-;-
"220040 Altos";2;-;-;6;-;-;8
"220045 Alvorada do Gurguéia";-;1;-;-;-;-;1
"220050 Amarante";-;-;-;4;-;-;4
"220060 Angical do Piauí";2;-;-;1;-;-;3
"220070 Anísio de Abreu";1;-;-;1;-;-;2
"220080 Antônio Almeida";-;-;-;-;-;-;-
"220090 Aroazes";-;-;-;-;-;-;-
"220095 Aroeiras do Itaim";-;-;-;-;-;-;-
"220100 Arraial";-;-;-;-;-;-;-
"220105 Assunção do Piauí";-;-;-;2;-;-;2
"220110 Avelino Lopes";-;-;-;1;-;-;1
"220115 Baixa Grande do Ribeiro";-;-;-;3;-;-;3
"220117 Barra D'Alcântara";-;-;-;-;-;-;-
"220120 Barras";-;-;-;3;-;-;3
"220130 Barreiras do Piauí";-;-;-;1;-;-;1
"220140 Barro Duro";-;-;-;-;-;-;-
"220150 Batalha";-;-;-;1;-;-;1
"220155 Bela Vista do Piauí";-;-;-;-;-;-;-
"220157 Belém do Piauí";-;-;-;1;-;-;1
"220160 Beneditinos";-;1;-;-;-;-;1
"220170 Bertolínia";-;1;-;-;-;-;1
"220173 Betânia do Piauí";-;-;-;-;-;-;-
"220177 Boa Hora";-;-;-;-;-;-;-
"220180 Bocaina";-;-;-;2;-;-;2
"220190 Bom Jesus";-;-;-;2;-;-;2
"220191 Bom Princípio do Piauí";-;-;-;-;-;-;-
"220192 Bonfim do Piauí";-;-;-;-;-;1;1
"220194 Boqueirão do Piauí";-;-;-;1;-;-;1
"220196 Brasileira";-;-;-;2;-;-;2
"220198 Brejo do Piauí";1;-;-;-;-;-;1
"220200 Buriti dos Lopes";1;-;-;1;-;-;2
"220202 Buriti dos Montes";-;-;-;-;-;-;-
"220205 Cabeceiras do Piauí";-;-;-;-;-;-;-
"220207 Cajazeiras do Piauí";-;-;-;-;-;-;-
"220208 Cajueiro da Praia";-;-;-;-;-;-;-
"220209 Caldeirão Grande do Piauí";-;-;-;-;-;-;-
"220210 Campinas do Piauí";-;-;-;-;-;-;-
"220211 Campo Alegre do Fidalgo";-;-;-;-;-;1;1
"220213 Campo Grande do Piauí";-;1;-;-;-;-;1
"220217 Campo Largo do Piauí";-;-;-;1;-;-;1
"220220 Campo Maior";1;-;-;8;-;-;9
"220225 Canavieira";-;-;-;-;-;-;-
"220230 Canto do Buriti";2;-;-;3;-;-;5
"220240 Capitão de Campos";1;-;-;-;-;1;2
"220245 Capitão Gervásio Oliveira";-;-;-;1;-;-;1
"220250 Caracol";-;-;-;-;-;-;-
"220253 Caraúbas do Piauí";-;-;-;-;-;-;-
"220255 Caridade do Piauí";-;-;-;-;-;-;-
"220260 Castelo do Piauí";-;-;-;2;-;-;2
"220265 Caxingó";-;1;-;-;-;-;1
"220270 Cocal";-;-;-;2;-;-;2
"220271 Cocal de Telha";-;-;-;1;-;-;1
"220272 Cocal dos Alves";1;-;-;-;-;-;1
"220273 Coivaras";-;-;-;-;-;-;-
"220275 Colônia do Gurguéia";-;-;-;1;-;-;1
"220277 Colônia do Piauí";-;-;-;1;-;-;1
"220280 Conceição do Canindé";-;-;-;1;-;-;1
"220285 Coronel José Dias";-;-;-;-;-;-;-
"220290 Corrente";-;-;-;4;-;-;4
"220300 Cristalândia do Piauí";-;-;-;1;-;-;1
"220310 Cristino Castro";-;-;-;2;-;-;2
"220320 Curimatá";-;-;-;-;-;-;-
"220323 Currais";-;-;-;-;-;-;-
"220327 Curral Novo do Piauí";-;-;-;2;-;-;2
"220325 Curralinhos";-;-;-;-;-;-;-
"220330 Demerval Lobão";1;-;-;1;-;-;2
"220335 Dirceu Arcoverde";-;-;-;1;-;-;1
"220340 Dom Expedito Lopes";-;-;-;-;-;-;-
"220345 Dom Inocêncio";-;-;-;-;-;-;-
"220342 Domingos Mourão";2;-;-;-;-;-;2
"220350 Elesbão Veloso";-;-;-;-;-;-;-
"220360 Eliseu Martins";-;-;-;-;-;-;-
"220370 Esperantina";1;-;-;2;-;1;4
"220375 Fartura do Piauí";-;1;-;-;-;-;1
"220380 Flores do Piauí";-;-;-;1;-;-;1
"220385 Floresta do Piauí";-;-;-;-;-;-;-
"220390 Floriano";-;-;-;6;-;2;8
"220400 Francinópolis";-;-;-;-;-;-;-
"220410 Francisco Ayres";-;-;-;-;-;-;-
"220415 Francisco Macedo";1;-;-;-;-;-;1
"220420 Francisco Santos";-;-;-;3;-;-;3
"220430 Fronteiras";-;-;-;1;-;1;2
"220435 Geminiano";-;-;-;1;-;-;1
"220440 Gilbués";-;-;-;2;-;-;2
"220450 Guadalupe";1;-;-;-;-;-;1
"220455 Guaribas";-;-;-;-;-;-;-
"220460 Hugo Napoleão";-;-;-;-;-;-;-
"220465 Ilha Grande";-;-;-;1;-;-;1
"220470 Inhuma";2;-;-;2;-;-;4
"220480 Ipiranga do Piauí";-;-;-;-;-;-;-
"220490 Isaías Coelho";-;-;-;-;-;-;-
"220500 Itainópolis";1;-;-;2;-;-;3
"220510 Itaueira";-;-;-;-;-;1;1
"220515 Jacobina do Piauí";-;-;-;-;-;-;-
"220520 Jaicós";1;1;-;3;-;-;5
"220525 Jardim do Mulato";-;-;-;-;-;-;-
"220527 Jatobá do Piauí";-;-;-;1;-;-;1
"220530 Jerumenha";-;-;-;-;-;-;-
"220535 João Costa";-;-;-;-;-;-;-
"220540 Joaquim Pires";-;1;-;1;-;-;2
"220545 Joca Marques";-;-;-;4;-;-;4
"220550 José de Freitas";1;-;-;3;-;-;4
"220551 Juazeiro do Piauí";-;-;-;-;-;-;-
"220552 Júlio Borges";-;-;-;-;-;-;-
"220553 Jurema";-;-;-;1;-;-;1
"220555 Lagoa Alegre";-;-;-;1;-;-;1
"220557 Lagoa de São Francisco";-;-;-;1;-;-;1
"220556 Lagoa do Barro do Piauí";-;-;-;-;-;-;-
"220558 Lagoa do Piauí";-;-;-;1;-;-;1
"220559 Lagoa do Sítio";-;-;-;-;-;-;-
"220554 Lagoinha do Piauí";3;-;-;-;-;1;4
"220560 Landri Sales";-;-;-;1;-;1;2
"220570 Luís Correia";-;-;-;1;-;-;1
"220580 Luzilândia";-;-;-;1;-;-;1
"220585 Madeiro";-;-;-;3;-;-;3
"220590 Manoel Emídio";-;-;-;-;-;-;-
"220595 Marcolândia";1;-;-;1;-;1;3
"220600 Marcos Parente";-;-;-;-;-;-;-
"220605 Massapê do Piauí";-;-;-;-;-;-;-
"220610 Matias Olímpio";-;-;-;1;-;-;1
"220620 Miguel Alves";-;-;-;2;-;-;2
"220630 Miguel Leão";-;-;-;-;-;-;-
"220635 Milton Brandão";-;-;-;1;-;-;1
"220640 Monsenhor Gil";-;-;-;2;-;-;2
"220650 Monsenhor Hipólito";-;1;-;1;-;-;2
"220660 Monte Alegre do Piauí";-;-;-;2;-;-;2
"220665 Morro Cabeça no Tempo";1;-;-;-;-;-;1
"220667 Morro do Chapéu do Piauí";-;-;-;-;-;-;-
"220669 Murici dos Portelas";-;-;-;3;-;-;3
"220670 Nazaré do Piauí";-;1;-;1;-;-;2
"220672 Nazária";-;-;-;1;-;-;1
"220675 Nossa Senhora de Nazaré";-;-;-;-;-;-;-
"220680 Nossa Senhora dos Remédios";-;-;-;-;-;-;-
"220795 Nova Santa Rita";-;-;-;-;-;-;-
"220690 Novo Oriente do Piauí";-;-;-;-;-;-;-
"220695 Novo Santo Antônio";1;-;-;1;-;-;2
"220700 Oeiras";-;-;-;6;-;2;8
"220710 Olho D'Água do Piauí";-;-;-;-;-;-;-
"220720 Padre Marcos";-;1;-;-;-;-;1
"220730 Paes Landim";-;-;-;-;-;-;-
"220735 Pajeú do Piauí";-;-;-;-;-;-;-
"220740 Palmeira do Piauí";-;-;-;-;-;1;1
"220750 Palmeirais";-;-;-;2;-;1;3
"220755 Paquetá";-;-;-;-;-;-;-
"220760 Parnaguá";-;-;-;-;-;-;-
"220770 Parnaíba";5;-;-;8;-;1;14
"220775 Passagem Franca do Piauí";-;-;-;-;-;-;-
"220777 Patos do Piauí";-;-;-;-;-;-;-
"220779 Pau D'Arco do Piauí";-;-;-;1;-;-;1
"220780 Paulistana";2;-;-;1;-;-;3
"220785 Pavussu";-;-;-;-;-;-;-
"220790 Pedro II";3;-;-;1;-;-;4
"220793 Pedro Laurentino";-;-;-;-;-;-;-
"220800 Picos";4;-;-;3;-;-;7
"220810 Pimenteiras";-;-;-;-;-;-;-
"220820 Pio IX";-;-;-;1;-;-;1
"220830 Piracuruca";1;1;-;5;-;1;8
"220840 Piripiri";4;-;-;3;-;1;8
"220850 Porto";-;-;-;3;-;-;3
"220855 Porto Alegre do Piauí";-;-;-;-;-;-;-
"220860 Prata do Piauí";-;-;-;1;-;-;1
"220865 Queimada Nova";-;-;-;-;-;-;-
"220870 Redenção do Gurguéia";-;-;-;-;-;-;-
"220880 Regeneração";-;-;-;-;-;-;-
"220885 Riacho Frio";-;-;-;-;-;-;-
"220887 Ribeira do Piauí";-;-;-;-;-;-;-
"220890 Ribeiro Gonçalves";-;-;-;-;-;1;1
"220900 Rio Grande do Piauí";1;-;-;1;-;-;2
"220910 Santa Cruz do Piauí";1;-;-;-;-;-;1
"220915 Santa Cruz dos Milagres";-;-;-;-;-;-;-
"220920 Santa Filomena";-;-;-;-;-;-;-
"220930 Santa Luz";1;-;-;1;-;-;2
"220937 Santa Rosa do Piauí";-;-;-;-;-;-;-
"220935 Santana do Piauí";-;-;-;1;-;-;1
"220940 Santo Antônio de Lisboa";-;1;-;3;-;-;4
"220945 Santo Antônio dos Milagres";-;-;-;-;-;-;-
"220950 Santo Inácio do Piauí";-;-;-;1;-;-;1
"220955 São Braz do Piauí";-;-;-;4;-;-;4
"220960 São Félix do Piauí";-;-;-;-;-;-;-
"220965 São Francisco de Assis do Piauí";-;-;-;1;-;-;1
"220970 São Francisco do Piauí";1;-;-;-;-;-;1
"220975 São Gonçalo do Gurguéia";-;1;-;-;-;-;1
"220980 São Gonçalo do Piauí";-;-;-;-;-;-;-
"220985 São João da Canabrava";-;-;-;-;-;-;-
"220987 São João da Fronteira";-;-;-;1;-;-;1
"220990 São João da Serra";-;-;-;1;-;-;1
"220995 São João da Varjota";-;-;-;-;-;-;-
"220997 São João do Arraial";-;-;-;1;-;-;1
"221000 São João do Piauí";1;-;-;1;-;-;2
"221005 São José do Divino";-;-;-;-;-;-;-
"221010 São José do Peixe";-;-;-;-;-;-;-
"221020 São José do Piauí";-;-;-;-;-;-;-
"221030 São Julião";-;-;-;-;-;-;-
"221035 São Lourenço do Piauí";-;-;-;-;-;-;-
"221037 São Luis do Piauí";-;-;-;-;-;-;-
"221038 São Miguel da Baixa Grande";-;-;-;1;-;-;1
"221039 São Miguel do Fidalgo";-;1;-;-;-;-;1
"221040 São Miguel do Tapuio";-;-;-;1;-;-;1
"221050 São Pedro do Piauí";-;-;-;-;-;-;-
"221060 São Raimundo Nonato";1;-;-;-;-;-;1
"221062 Sebastião Barros";-;-;-;-;-;-;-
"221063 Sebastião Leal";-;-;-;-;-;-;-
"221065 Sigefredo Pacheco";-;-;-;1;-;-;1
"221070 Simões";-;-;-;1;-;-;1
"221080 Simplício Mendes";-;-;-;1;-;-;1
"221090 Socorro do Piauí";-;-;-;-;-;-;-
"221093 Sussuapara";-;-;-;-;-;-;-
"221095 Tamboril do Piauí";-;-;-;-;-;-;-
"221097 Tanque do Piauí";-;-;-;1;-;-;1
"221100 Teresina";25;4;-;70;-;10;109
"221110 União";2;-;-;6;-;-;8
"221120 Uruçuí";1;-;-;4;-;-;5
"221130 Valença do Piauí";-;-;-;1;-;-;1
"221135 Várzea Branca";-;-;-;1;-;-;1
"221140 Várzea Grande";-;-;-;1;-;-;1
"221150 Vera Mendes";-;-;-;1;-;-;1
"221160 Vila Nova do Piauí";1;-;-;-;-;-;1
"221170 Wall Ferraz";1;-;-;-;-;-;1
"220000 Município ignorado - PI";1;-;-;2;-;-;3
"230010 Abaiara";-;-;-;1;-;-;1
"230015 Acarape";-;-;-;2;-;-;2
"230020 Acaraú";2;-;-;4;-;-;6
"230030 Acopiara";-;-;-;2;-;1;3
"230040 Aiuaba";-;-;-;1;-;-;1
"230050 Alcântaras";-;-;-;1;-;-;1
"230060 Altaneira";-;-;-;-;-;-;-
"230070 Alto Santo";-;-;-;2;-;1;3
"230075 Amontada";-;-;-;4;-;-;4
"230080 Antonina do Norte";-;-;-;-;-;-;-
"230090 Apuiarés";-;-;-;-;-;-;-
"230100 Aquiraz";-;-;-;8;-;4;12
"230110 Aracati";-;-;-;3;-;-;3
"230120 Aracoiaba";2;-;-;1;-;-;3
"230125 Ararendá";-;-;-;-;-;-;-
"230130 Araripe";-;-;-;3;-;-;3
"230140 Aratuba";-;-;-;1;-;-;1
"230150 Arneiroz";-;-;-;1;-;-;1
"230160 Assaré";2;-;-;1;-;-;3
"230170 Aurora";1;-;-;1;-;-;2
"230180 Baixio";-;-;-;-;-;-;-
"230185 Banabuiú";-;-;-;1;-;-;1
"230190 Barbalha";1;-;-;8;-;-;9
"230195 Barreira";-;-;-;-;-;2;2
"230200 Barro";1;-;-;1;-;-;2
"230205 Barroquinha";2;-;-;1;-;-;3
"230210 Baturité";-;-;-;1;-;1;2
"230220 Beberibe";1;-;-;2;-;3;6
"230230 Bela Cruz";2;-;-;2;-;-;4
"230240 Boa Viagem";3;-;-;13;-;-;16
"230250 Brejo Santo";2;-;-;4;-;-;6
"230260 Camocim";-;-;-;2;-;-;2
"230270 Campos Sales";-;-;-;1;-;1;2
"230280 Canindé";3;-;-;5;-;1;9
"230290 Capistrano";1;-;-;2;-;1;4
"230300 Caridade";2;-;-;-;-;1;3
"230310 Cariré";1;1;-;2;-;-;4
"230320 Caririaçu";1;-;-;4;-;-;5
"230330 Cariús";-;-;-;-;-;-;-
"230340 Carnaubal";1;-;-;-;-;-;1
"230350 Cascavel";-;-;-;4;-;9;13
"230360 Catarina";-;-;-;1;-;-;1
"230365 Catunda";-;-;-;1;-;-;1
"230370 Caucaia";6;1;-;13;-;23;43
"230380 Cedro";-;-;-;-;-;-;-
"230390 Chaval";-;-;-;-;-;-;-
"230393 Choró";1;-;-;-;-;1;2
"230395 Chorozinho";2;-;-;1;-;2;5
"230400 Coreaú";-;-;-;3;-;-;3
"230410 Crateús";4;-;-;9;-;1;14
"230420 Crato";5;-;-;9;-;2;16
"230423 Croatá";3;-;-;1;-;-;4
"230425 Cruz";1;-;-;1;-;-;2
"230426 Deputado Irapuan Pinheiro";-;-;-;-;-;1;1
"230427 Ererê";-;-;-;-;-;-;-
"230428 Eusébio";2;-;-;6;-;8;16
"230430 Farias Brito";-;-;-;1;-;-;1
"230435 Forquilha";2;-;-;-;-;-;2
"230440 Fortaleza";87;5;-;159;-;227;478
"230445 Fortim";-;-;-;-;-;2;2
"230450 Frecheirinha";1;-;-;1;-;1;3
"230460 General Sampaio";-;-;-;-;-;-;-
"230465 Graça";-;-;-;1;-;-;1
"230470 Granja";2;-;-;1;-;-;3
"230480 Granjeiro";-;-;-;-;-;-;-
"230490 Groaíras";1;-;-;-;-;-;1
"230495 Guaiúba";-;-;-;1;-;-;1
"230500 Guaraciaba do Norte";2;-;-;6;-;-;8
"230510 Guaramiranga";-;-;-;-;-;-;-
"230520 Hidrolândia";-;-;-;3;-;-;3
"230523 Horizonte";-;-;-;3;-;5;8
"230526 Ibaretama";-;-;-;-;-;-;-
"230530 Ibiapina";1;-;-;2;-;-;3
"230533 Ibicuitinga";-;-;-;-;-;-;-
"230535 Icapuí";-;-;-;2;-;3;5
"230540 Icó";1;1;-;4;-;1;7
"230550 Iguatu";4;-;-;5;-;-;9
"230560 Independência";1;-;-;1;-;-;2
"230565 Ipaporanga";1;-;-;1;-;-;2
"230570 Ipaumirim";-;-;-;-;-;-;-
"230580 Ipu";-;-;-;1;-;1;2
"230590 Ipueiras";3;-;-;2;-;-;5
"230600 Iracema";-;-;-;-;-;1;1
"230610 Irauçuba";1;-;-;-;-;-;1
"230620 Itaiçaba";-;-;-;1;-;1;2
"230625 Itaitinga";-;-;-;4;-;2;6
"230630 Itapajé";1;-;-;5;-;1;7
"230640 Itapipoca";2;-;-;8;-;4;14
"230650 Itapiúna";-;-;-;2;-;1;3
"230655 Itarema";2;-;-;3;-;-;5
"230660 Itatira";-;-;-;1;-;-;1
"230670 Jaguaretama";-;-;-;5;-;1;6
"230680 Jaguaribara";-;-;-;3;-;-;3
"230690 Jaguaribe";1;1;-;1;-;-;3
"230700 Jaguaruana";3;-;-;5;-;1;9
"230710 Jardim";1;-;-;-;-;-;1
"230720 Jati";-;-;-;2;-;-;2
"230725 Jijoca de Jericoacoara";-;-;-;-;-;-;-
"230730 Juazeiro do Norte";11;-;1;26;-;2;40
"230740 Jucás";-;-;-;2;-;1;3
"230750 Lavras da Mangabeira";1;-;-;3;-;-;4
"230760 Limoeiro do Norte";2;-;-;6;-;-;8
"230763 Madalena";-;-;-;-;-;2;2
"230765 Maracanaú";6;-;-;9;-;21;36
"230770 Maranguape";3;-;-;7;-;6;16
"230780 Marco";2;-;-;1;-;-;3
"230790 Martinópole";1;-;-;1;-;1;3
"230800 Massapê";-;-;-;6;-;-;6
"230810 Mauriti";2;-;-;2;-;-;4
"230820 Meruoca";1;-;-;1;-;-;2
"230830 Milagres";-;-;-;2;-;1;3
"230835 Milhã";-;-;-;1;-;1;2
"230837 Miraíma";-;-;-;-;-;1;1
"230840 Missão Velha";2;1;-;4;-;-;7
"230850 Mombaça";-;-;-;1;-;-;1
"230860 Monsenhor Tabosa";-;-;-;-;-;-;-
"230870 Morada Nova";5;1;-;8;-;2;16
"230880 Moraújo";2;-;-;3;-;-;5
"230890 Morrinhos";2;-;-;2;-;-;4
"230900 Mucambo";-;-;-;-;-;-;-
"230910 Mulungu";-;-;-;1;-;-;1
"230920 Nova Olinda";1;-;-;-;-;-;1
"230930 Nova Russas";-;-;-;5;-;-;5
"230940 Novo Oriente";1;-;-;5;-;-;6
"230945 Ocara";-;-;-;2;-;2;4
"230950 Orós";-;-;-;2;-;-;2
"230960 Pacajus";-;-;-;1;-;6;7
"230970 Pacatuba";-;-;-;1;-;-;1
"230980 Pacoti";-;-;-;1;-;-;1
"230990 Pacujá";-;-;-;-;-;-;-
"231000 Palhano";1;-;-;-;-;-;1
"231010 Palmácia";-;-;-;-;-;-;-
"231020 Paracuru";-;-;-;2;-;3;5
"231025 Paraipaba";-;-;-;1;-;1;2
"231030 Parambu";-;-;-;2;-;1;3
"231040 Paramoti";-;-;-;2;-;-;2
"231050 Pedra Branca";1;-;-;-;-;2;3
"231060 Penaforte";-;-;-;2;-;-;2
"231070 Pentecoste";1;-;-;-;-;1;2
"231080 Pereiro";-;-;-;1;-;-;1
"231085 Pindoretama";-;1;-;1;-;6;8
"231090 Piquet Carneiro";-;-;-;-;-;-;-
"231095 Pires Ferreira";1;-;-;-;-;-;1
"231100 Poranga";-;-;-;-;-;-;-
"231110 Porteiras";-;-;-;2;-;-;2
"231120 Potengi";-;-;-;1;-;-;1
"231123 Potiretama";-;-;-;-;-;-;-
"231126 Quiterianópolis";-;-;-;-;-;-;-
"231130 Quixadá";1;-;-;5;-;1;7
"231135 Quixelô";-;-;-;1;-;-;1
"231140 Quixeramobim";6;1;-;5;-;-;12
"231150 Quixeré";3;-;-;3;-;-;6
"231160 Redenção";-;-;-;2;-;2;4
"231170 Reriutaba";1;-;-;5;-;-;6
"231180 Russas";2;-;-;12;-;2;16
"231190 Saboeiro";-;-;-;2;-;-;2
