 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2015
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"210409 Formosa da Serra Negra";-;-;-;-;-;-;-
"210410 Fortaleza dos Nogueiras";-;-;-;2;-;-;2
"210420 Fortuna";-;1;-;3;-;-;4
"210430 Godofredo Viana";-;-;-;-;-;-;-
"210440 Gonçalves Dias";-;-;-;1;-;-;1
"210450 Governador Archer";-;-;-;2;-;-;2
"210455 Governador Edison Lobão";1;-;-;1;-;-;2
"210460 Governador Eugênio Barros";-;-;-;1;-;-;1
"210462 Governador Luiz Rocha";-;-;-;-;-;-;-
"210465 Governador Newton Bello";1;-;-;-;-;-;1
"210467 Governador Nunes Freire";-;-;-;-;-;-;-
"210470 Graça Aranha";-;-;-;1;-;-;1
"210480 Grajaú";1;1;-;6;-;-;8
"210490 Guimarães";-;-;-;-;-;-;-
"210500 Humberto de Campos";1;-;-;3;-;-;4
"210510 Icatu";-;1;-;3;-;-;4
"210515 Igarapé do Meio";-;1;-;1;-;-;2
"210520 Igarapé Grande";-;-;-;1;-;-;1
"210530 Imperatriz";13;1;-;34;-;-;48
"210535 Itaipava do Grajaú";-;-;-;-;-;-;-
"210540 Itapecuru Mirim";1;-;-;4;-;-;5
"210542 Itinga do Maranhão";2;-;-;2;-;-;4
"210545 Jatobá";-;-;-;2;-;-;2
"210547 Jenipapo dos Vieiras";-;1;-;1;-;-;2
"210550 João Lisboa";-;-;-;1;-;-;1
"210560 Joselândia";-;-;-;1;-;-;1
"210565 Junco do Maranhão";1;-;-;-;-;-;1
"210570 Lago da Pedra";2;-;-;7;-;-;9
"210580 Lago do Junco";-;-;-;-;-;-;-
"210594 Lago dos Rodrigues";-;-;-;-;-;-;-
"210590 Lago Verde";-;-;-;2;-;1;3
"210592 Lagoa do Mato";-;-;-;-;-;-;-
"210596 Lagoa Grande do Maranhão";-;-;-;1;-;-;1
"210598 Lajeado Novo";1;-;-;1;-;-;2
"210600 Lima Campos";-;-;-;1;-;-;1
"210610 Loreto";1;-;-;-;-;-;1
"210620 Luís Domingues";-;-;-;2;-;-;2
"210630 Magalhães de Almeida";-;-;-;1;-;-;1
"210632 Maracaçumé";-;-;-;-;-;-;-
"210635 Marajá do Sena";-;-;-;-;-;-;-
"210637 Maranhãozinho";-;-;-;1;-;-;1
"210640 Mata Roma";-;-;-;3;-;-;3
"210650 Matinha";-;1;-;2;-;-;3
"210660 Matões";-;-;-;1;-;-;1
"210663 Matões do Norte";-;-;-;-;-;-;-
"210667 Milagres do Maranhão";-;-;-;-;-;-;-
"210670 Mirador";-;-;-;-;-;-;-
"210675 Miranda do Norte";1;-;-;2;-;-;3
"210680 Mirinzal";-;-;-;1;-;-;1
"210690 Monção";1;-;-;2;-;-;3
"210700 Montes Altos";-;-;-;1;-;-;1
"210710 Morros";-;-;-;1;-;-;1
"210720 Nina Rodrigues";-;-;-;-;-;-;-
"210725 Nova Colinas";-;-;-;-;-;-;-
"210730 Nova Iorque";-;-;-;-;-;-;-
"210735 Nova Olinda do Maranhão";-;-;-;-;-;-;-
"210740 Olho d'Água das Cunhãs";-;-;-;3;-;-;3
"210745 Olinda Nova do Maranhão";1;-;-;-;-;-;1
"210750 Paço do Lumiar";6;1;-;4;-;-;11
"210760 Palmeirândia";-;-;-;2;-;1;3
"210770 Paraibano";-;-;-;2;-;-;2
"210780 Parnarama";-;1;-;1;-;-;2
"210790 Passagem Franca";-;-;-;3;-;-;3
"210800 Pastos Bons";-;-;-;1;-;-;1
"210805 Paulino Neves";-;-;-;-;-;-;-
"210810 Paulo Ramos";1;1;-;2;-;-;4
"210820 Pedreiras";2;1;-;4;-;-;7
"210825 Pedro do Rosário";-;-;-;1;-;-;1
"210830 Penalva";1;-;-;-;-;-;1
"210840 Peri Mirim";-;-;-;3;-;1;4
"210845 Peritoró";1;-;-;2;-;-;3
"210850 Pindaré-Mirim";1;1;-;3;-;-;5
"210860 Pinheiro";2;-;-;6;-;1;9
"210870 Pio XII";1;-;-;2;-;-;3
"210880 Pirapemas";1;-;-;1;-;-;2
"210890 Poção de Pedras";-;-;-;-;-;-;-
"210900 Porto Franco";-;-;-;3;-;-;3
"210905 Porto Rico do Maranhão";-;-;-;-;-;-;-
"210910 Presidente Dutra";2;1;-;4;-;-;7
"210920 Presidente Juscelino";-;-;-;1;-;-;1
"210923 Presidente Médici";-;-;-;-;-;-;-
"210927 Presidente Sarney";2;-;-;-;-;-;2
"210930 Presidente Vargas";2;1;-;-;-;-;3
"210940 Primeira Cruz";-;-;-;-;-;-;-
"210945 Raposa";-;-;-;-;-;-;-
"210950 Riachão";1;-;-;4;-;-;5
"210955 Ribamar Fiquene";-;-;-;-;-;-;-
"210960 Rosário";3;1;-;3;-;-;7
"210970 Sambaíba";-;-;-;-;-;-;-
"210975 Santa Filomena do Maranhão";-;-;-;-;-;-;-
"210980 Santa Helena";-;-;-;1;-;1;2
"210990 Santa Inês";3;-;-;9;1;-;13
"211000 Santa Luzia";2;2;-;6;-;-;10
"211003 Santa Luzia do Paruá";-;-;-;1;-;-;1
"211010 Santa Quitéria do Maranhão";-;-;-;1;-;-;1
"211020 Santa Rita";-;-;-;1;-;2;3
"211023 Santana do Maranhão";-;-;-;-;-;-;-
"211027 Santo Amaro do Maranhão";-;-;-;-;-;-;-
"211030 Santo Antônio dos Lopes";1;-;-;1;-;-;2
"211040 São Benedito do Rio Preto";-;-;-;1;-;-;1
"211050 São Bento";-;2;-;1;-;1;4
"211060 São Bernardo";-;-;-;2;-;-;2
"211065 São Domingos do Azeitão";-;2;-;-;-;-;2
"211070 São Domingos do Maranhão";-;-;-;3;-;-;3
"211080 São Félix de Balsas";-;-;-;-;-;-;-
"211085 São Francisco do Brejão";-;-;-;1;-;-;1
"211090 São Francisco do Maranhão";-;-;-;-;-;-;-
"211100 São João Batista";-;-;-;2;-;-;2
"211102 São João do Carú";-;-;-;-;-;-;-
"211105 São João do Paraíso";-;-;-;1;-;-;1
"211107 São João do Soter";-;-;-;2;-;-;2
"211110 São João dos Patos";2;2;-;3;-;-;7
"211120 São José de Ribamar";2;1;-;10;-;-;13
"211125 São José dos Basílios";-;-;-;1;-;-;1
"211130 São Luís";38;11;-;75;-;4;128
"211140 São Luís Gonzaga do Maranhão";-;-;-;1;-;-;1
"211150 São Mateus do Maranhão";-;-;-;4;-;-;4
"211153 São Pedro da Água Branca";-;-;-;3;-;-;3
"211157 São Pedro dos Crentes";-;-;-;2;-;-;2
"211160 São Raimundo das Mangabeiras";-;-;-;-;-;-;-
"211163 São Raimundo do Doca Bezerra";-;-;-;-;-;-;-
"211167 São Roberto";1;-;-;1;-;-;2
"211170 São Vicente Ferrer";-;-;-;1;-;-;1
"211172 Satubinha";-;-;-;-;-;-;-
"211174 Senador Alexandre Costa";-;-;-;3;-;-;3
"211176 Senador La Rocque";2;-;-;2;-;-;4
"211178 Serrano do Maranhão";-;1;-;1;-;-;2
"211180 Sítio Novo";-;-;-;-;-;-;-
"211190 Sucupira do Norte";1;-;-;3;-;-;4
"211195 Sucupira do Riachão";-;-;-;-;-;-;-
"211200 Tasso Fragoso";-;-;-;-;-;-;-
"211210 Timbiras";-;-;-;3;-;-;3
"211220 Timon";4;1;-;7;-;1;13
"211223 Trizidela do Vale";-;-;-;1;-;-;1
"211227 Tufilândia";-;-;-;-;-;-;-
"211230 Tuntum";2;-;-;3;-;-;5
"211240 Turiaçu";-;-;-;2;-;-;2
"211245 Turilândia";-;-;1;5;-;-;6
"211250 Tutóia";-;-;-;3;-;-;3
"211260 Urbano Santos";-;-;-;4;-;-;4
"211270 Vargem Grande";-;-;-;3;-;-;3
"211280 Viana";-;2;-;5;-;-;7
"211285 Vila Nova dos Martírios";-;-;-;1;-;-;1
"211290 Vitória do Mearim";1;-;-;2;-;-;3
"211300 Vitorino Freire";2;-;-;2;-;-;4
"211400 Zé Doca";1;-;-;5;-;-;6
"210000 Município ignorado - MA";-;-;-;3;-;-;3
"220005 Acauã";-;-;-;2;-;-;2
"220010 Agricolândia";-;-;-;-;-;-;-
"220020 Água Branca";4;1;-;-;-;1;6
"220025 Alagoinha do Piauí";-;-;-;-;-;-;-
"220027 Alegrete do Piauí";-;-;-;5;-;-;5
"220030 Alto Longá";-;-;-;2;-;-;2
"220040 Altos";-;-;-;2;-;-;2
"220045 Alvorada do Gurguéia";-;-;-;-;-;-;-
"220050 Amarante";-;-;-;1;-;-;1
"220060 Angical do Piauí";-;-;-;1;-;-;1
"220070 Anísio de Abreu";-;-;-;1;-;-;1
"220080 Antônio Almeida";-;-;-;-;-;-;-
"220090 Aroazes";-;-;-;-;-;-;-
"220095 Aroeiras do Itaim";-;-;-;-;-;-;-
"220100 Arraial";-;-;-;1;-;-;1
"220105 Assunção do Piauí";-;-;-;1;-;-;1
"220110 Avelino Lopes";-;-;-;1;-;-;1
"220115 Baixa Grande do Ribeiro";1;1;-;1;-;-;3
"220117 Barra D'Alcântara";-;-;-;-;-;-;-
"220120 Barras";-;-;-;2;-;1;3
"220130 Barreiras do Piauí";-;-;-;1;-;1;2
"220140 Barro Duro";-;1;-;-;-;-;1
"220150 Batalha";1;1;-;2;-;-;4
"220155 Bela Vista do Piauí";-;-;-;-;-;-;-
"220157 Belém do Piauí";-;-;-;-;-;-;-
"220160 Beneditinos";-;-;-;1;-;-;1
"220170 Bertolínia";-;-;-;-;-;-;-
"220173 Betânia do Piauí";1;1;-;-;-;-;2
"220177 Boa Hora";-;-;-;-;-;-;-
"220180 Bocaina";-;-;-;-;-;-;-
"220190 Bom Jesus";1;-;-;-;-;-;1
"220191 Bom Princípio do Piauí";-;-;-;-;-;-;-
"220192 Bonfim do Piauí";-;-;-;-;-;-;-
"220194 Boqueirão do Piauí";-;-;-;1;-;-;1
"220196 Brasileira";-;-;-;-;-;-;-
"220198 Brejo do Piauí";-;-;-;-;-;-;-
"220200 Buriti dos Lopes";-;-;-;-;-;-;-
"220202 Buriti dos Montes";-;-;-;-;-;-;-
"220205 Cabeceiras do Piauí";-;-;-;2;-;-;2
"220207 Cajazeiras do Piauí";-;-;-;-;-;-;-
"220208 Cajueiro da Praia";-;-;-;1;-;-;1
"220209 Caldeirão Grande do Piauí";-;-;-;-;-;-;-
"220210 Campinas do Piauí";-;-;-;1;-;-;1
"220211 Campo Alegre do Fidalgo";-;-;-;-;-;-;-
"220213 Campo Grande do Piauí";-;-;-;-;-;-;-
"220217 Campo Largo do Piauí";-;-;-;-;-;-;-
"220220 Campo Maior";-;-;-;6;-;-;6
"220225 Canavieira";-;-;-;1;-;-;1
"220230 Canto do Buriti";-;-;-;-;-;-;-
"220240 Capitão de Campos";-;1;-;-;-;-;1
"220245 Capitão Gervásio Oliveira";-;-;-;-;-;-;-
"220250 Caracol";-;-;-;2;-;-;2
"220253 Caraúbas do Piauí";-;-;-;1;-;-;1
"220255 Caridade do Piauí";-;1;-;-;-;-;1
"220260 Castelo do Piauí";-;-;-;4;-;-;4
"220265 Caxingó";-;-;-;-;-;-;-
"220270 Cocal";-;-;-;2;-;-;2
"220271 Cocal de Telha";-;-;-;1;-;-;1
"220272 Cocal dos Alves";1;-;-;-;-;-;1
"220273 Coivaras";-;-;-;1;-;-;1
"220275 Colônia do Gurguéia";-;1;-;-;-;-;1
"220277 Colônia do Piauí";-;-;-;2;-;-;2
"220280 Conceição do Canindé";-;-;-;-;-;-;-
"220285 Coronel José Dias";-;-;-;-;-;-;-
"220290 Corrente";1;1;-;2;-;-;4
"220300 Cristalândia do Piauí";-;-;-;-;-;-;-
"220310 Cristino Castro";-;-;-;2;-;1;3
"220320 Curimatá";-;-;-;2;-;-;2
"220323 Currais";-;-;-;-;-;-;-
"220327 Curral Novo do Piauí";-;-;-;1;-;-;1
"220325 Curralinhos";-;-;-;-;-;-;-
"220330 Demerval Lobão";-;-;-;1;-;-;1
"220335 Dirceu Arcoverde";-;-;-;-;-;-;-
"220340 Dom Expedito Lopes";-;-;-;-;-;-;-
"220345 Dom Inocêncio";-;-;1;-;-;-;1
"220342 Domingos Mourão";-;-;-;-;-;-;-
"220350 Elesbão Veloso";-;-;-;1;-;-;1
"220360 Eliseu Martins";-;-;-;-;-;-;-
"220370 Esperantina";1;2;-;3;-;-;6
"220375 Fartura do Piauí";-;-;-;-;-;-;-
"220380 Flores do Piauí";-;-;-;1;-;-;1
"220385 Floresta do Piauí";-;-;-;1;-;-;1
"220390 Floriano";1;1;-;5;-;1;8
"220400 Francinópolis";-;1;-;-;-;-;1
"220410 Francisco Ayres";-;-;-;-;-;-;-
"220415 Francisco Macedo";-;-;-;1;-;-;1
"220420 Francisco Santos";-;-;-;2;-;-;2
"220430 Fronteiras";-;1;-;-;-;-;1
"220435 Geminiano";2;-;-;-;-;-;2
"220440 Gilbués";-;-;-;-;-;-;-
"220450 Guadalupe";2;-;-;1;-;-;3
"220455 Guaribas";-;-;-;-;-;-;-
"220460 Hugo Napoleão";-;-;-;-;-;-;-
"220465 Ilha Grande";-;-;-;-;-;-;-
"220470 Inhuma";-;-;-;2;-;-;2
"220480 Ipiranga do Piauí";-;-;-;-;-;-;-
"220490 Isaías Coelho";-;-;-;1;-;-;1
"220500 Itainópolis";-;-;-;-;-;-;-
"220510 Itaueira";-;-;-;-;-;1;1
"220515 Jacobina do Piauí";-;-;-;1;-;-;1
"220520 Jaicós";-;-;-;2;-;-;2
"220525 Jardim do Mulato";-;-;-;1;-;-;1
"220527 Jatobá do Piauí";-;-;-;1;-;-;1
"220530 Jerumenha";-;-;-;2;-;-;2
"220535 João Costa";-;-;-;-;-;-;-
"220540 Joaquim Pires";-;1;-;3;-;-;4
"220545 Joca Marques";-;-;-;-;-;-;-
"220550 José de Freitas";-;-;-;4;-;1;5
"220551 Juazeiro do Piauí";-;-;-;-;-;-;-
"220552 Júlio Borges";-;-;-;-;-;-;-
"220553 Jurema";-;-;-;-;-;-;-
"220555 Lagoa Alegre";-;-;-;2;-;-;2
"220557 Lagoa de São Francisco";-;-;-;-;-;-;-
"220556 Lagoa do Barro do Piauí";1;-;-;-;-;-;1
"220558 Lagoa do Piauí";-;-;-;1;-;-;1
"220559 Lagoa do Sítio";-;-;-;-;-;1;1
"220554 Lagoinha do Piauí";-;-;-;2;-;-;2
"220560 Landri Sales";-;-;-;-;-;-;-
"220570 Luís Correia";2;-;-;2;-;-;4
"220580 Luzilândia";1;-;-;2;-;-;3
"220585 Madeiro";-;-;-;4;-;-;4
"220590 Manoel Emídio";-;-;-;-;-;-;-
"220595 Marcolândia";1;-;-;-;-;-;1
"220600 Marcos Parente";-;-;-;-;-;-;-
"220605 Massapê do Piauí";-;-;-;-;-;-;-
"220610 Matias Olímpio";-;-;-;-;-;-;-
"220620 Miguel Alves";-;-;-;1;-;-;1
"220630 Miguel Leão";-;-;-;-;-;-;-
"220635 Milton Brandão";1;-;-;-;-;-;1
"220640 Monsenhor Gil";-;-;-;1;-;-;1
"220650 Monsenhor Hipólito";-;-;-;2;-;-;2
"220660 Monte Alegre do Piauí";-;-;-;1;-;-;1
"220665 Morro Cabeça no Tempo";-;-;-;-;-;-;-
"220667 Morro do Chapéu do Piauí";1;-;-;-;-;-;1
"220669 Murici dos Portelas";-;-;-;-;-;-;-
"220670 Nazaré do Piauí";-;1;-;2;-;-;3
"220672 Nazária";-;-;-;1;-;-;1
"220675 Nossa Senhora de Nazaré";-;-;-;-;-;-;-
"220680 Nossa Senhora dos Remédios";-;-;-;-;-;-;-
"220795 Nova Santa Rita";-;-;-;-;-;-;-
"220690 Novo Oriente do Piauí";-;-;-;1;-;-;1
"220695 Novo Santo Antônio";1;-;-;1;-;-;2
"220700 Oeiras";-;1;-;3;-;-;4
"220710 Olho D'Água do Piauí";-;-;-;-;-;-;-
"220720 Padre Marcos";1;-;-;-;-;-;1
"220730 Paes Landim";-;-;-;2;-;-;2
"220735 Pajeú do Piauí";-;-;-;-;-;-;-
"220740 Palmeira do Piauí";-;-;-;-;-;-;-
"220750 Palmeirais";-;-;-;3;-;1;4
"220755 Paquetá";-;-;-;-;-;-;-
"220760 Parnaguá";-;-;-;1;-;-;1
"220770 Parnaíba";13;-;-;16;-;1;30
"220775 Passagem Franca do Piauí";-;-;-;-;-;-;-
"220777 Patos do Piauí";1;-;-;-;-;-;1
"220779 Pau D'Arco do Piauí";-;-;-;-;-;-;-
"220780 Paulistana";-;-;-;-;-;-;-
"220785 Pavussu";-;-;-;-;-;-;-
"220790 Pedro II";2;-;-;2;-;-;4
"220793 Pedro Laurentino";-;-;-;1;-;-;1
"220800 Picos";4;-;-;9;-;-;13
"220810 Pimenteiras";-;-;-;-;-;-;-
"220820 Pio IX";1;-;-;-;-;-;1
"220830 Piracuruca";1;-;-;1;-;-;2
"220840 Piripiri";4;-;-;4;-;-;8
"220850 Porto";-;1;-;1;-;-;2
"220855 Porto Alegre do Piauí";-;-;-;-;-;-;-
"220860 Prata do Piauí";-;-;-;-;-;-;-
"220865 Queimada Nova";-;3;-;2;-;-;5
"220870 Redenção do Gurguéia";-;-;-;-;-;-;-
"220880 Regeneração";-;1;-;-;-;2;3
"220885 Riacho Frio";-;-;-;-;-;-;-
"220887 Ribeira do Piauí";-;-;-;-;-;-;-
"220890 Ribeiro Gonçalves";-;-;-;1;-;-;1
"220900 Rio Grande do Piauí";-;1;1;-;-;-;2
"220910 Santa Cruz do Piauí";-;1;-;-;-;-;1
"220915 Santa Cruz dos Milagres";-;-;-;1;-;-;1
"220920 Santa Filomena";-;1;-;-;-;-;1
"220930 Santa Luz";2;-;-;3;-;-;5
"220937 Santa Rosa do Piauí";-;-;-;-;-;-;-
"220935 Santana do Piauí";1;-;-;-;-;-;1
"220940 Santo Antônio de Lisboa";-;-;-;-;-;-;-
"220945 Santo Antônio dos Milagres";-;-;-;-;-;-;-
"220950 Santo Inácio do Piauí";-;-;-;-;-;-;-
"220955 São Braz do Piauí";-;-;-;-;-;-;-
"220960 São Félix do Piauí";-;-;-;-;-;-;-
"220965 São Francisco de Assis do Piauí";-;-;-;-;-;-;-
"220970 São Francisco do Piauí";1;1;-;-;-;-;2
"220975 São Gonçalo do Gurguéia";-;-;-;-;-;-;-
"220980 São Gonçalo do Piauí";-;-;-;2;-;-;2
"220985 São João da Canabrava";-;-;-;1;-;-;1
"220987 São João da Fronteira";-;-;-;-;-;-;-
"220990 São João da Serra";-;-;-;1;-;-;1
"220995 São João da Varjota";-;1;-;-;-;-;1
"220997 São João do Arraial";1;-;-;2;-;-;3
"221000 São João do Piauí";-;-;-;2;-;-;2
"221005 São José do Divino";-;-;-;-;-;-;-
"221010 São José do Peixe";-;-;-;-;-;-;-
"221020 São José do Piauí";-;-;-;-;-;-;-
"221030 São Julião";-;-;-;1;-;-;1
"221035 São Lourenço do Piauí";-;-;-;-;-;-;-
"221037 São Luis do Piauí";-;-;-;-;-;-;-
"221038 São Miguel da Baixa Grande";-;-;-;-;-;-;-
"221039 São Miguel do Fidalgo";-;-;-;-;-;-;-
"221040 São Miguel do Tapuio";-;-;-;-;-;-;-
"221050 São Pedro do Piauí";-;-;-;1;-;-;1
"221060 São Raimundo Nonato";-;1;-;4;-;-;5
"221062 Sebastião Barros";-;-;-;-;-;-;-
"221063 Sebastião Leal";-;-;-;-;-;-;-
"221065 Sigefredo Pacheco";-;-;-;3;-;-;3
"221070 Simões";-;-;-;-;-;-;-
"221080 Simplício Mendes";1;-;-;-;-;-;1
"221090 Socorro do Piauí";-;-;-;-;-;-;-
"221093 Sussuapara";-;-;-;-;-;-;-
"221095 Tamboril do Piauí";-;-;-;-;-;-;-
"221097 Tanque do Piauí";-;-;-;1;-;-;1
"221100 Teresina";23;3;-;74;-;9;109
"221110 União";-;1;-;3;-;-;4
"221120 Uruçuí";-;-;-;3;-;-;3
"221130 Valença do Piauí";1;1;-;1;-;-;3
"221135 Várzea Branca";-;-;-;-;-;-;-
"221140 Várzea Grande";-;-;-;1;-;-;1
"221150 Vera Mendes";-;-;-;1;-;-;1
"221160 Vila Nova do Piauí";1;-;-;1;-;-;2
"221170 Wall Ferraz";-;-;-;-;-;-;-
"220000 Município ignorado - PI";-;-;-;1;-;-;1
"230010 Abaiara";-;-;-;-;-;-;-
"230015 Acarape";-;-;-;-;-;1;1
"230020 Acaraú";1;-;-;5;-;-;6
"230030 Acopiara";-;-;-;7;-;-;7
"230040 Aiuaba";-;-;-;1;-;1;2
"230050 Alcântaras";-;-;-;1;-;-;1
"230060 Altaneira";-;-;-;-;-;-;-
"230070 Alto Santo";-;-;-;1;-;-;1
"230075 Amontada";-;-;-;4;-;-;4
"230080 Antonina do Norte";-;-;-;1;-;-;1
"230090 Apuiarés";-;-;-;1;-;-;1
"230100 Aquiraz";-;-;-;3;-;2;5
"230110 Aracati";-;-;-;2;-;5;7
"230120 Aracoiaba";1;-;-;1;-;-;2
"230125 Ararendá";-;-;-;-;-;-;-
"230130 Araripe";-;-;-;-;-;-;-
"230140 Aratuba";-;-;-;2;-;-;2
"230150 Arneiroz";-;-;-;1;-;-;1
"230160 Assaré";1;-;-;1;-;-;2
"230170 Aurora";1;1;-;1;-;-;3
"230180 Baixio";-;-;-;-;-;-;-
"230185 Banabuiú";-;-;-;1;-;-;1
"230190 Barbalha";-;-;-;5;-;1;6
"230195 Barreira";-;-;-;1;-;2;3
"230200 Barro";-;-;-;1;-;-;1
"230205 Barroquinha";1;-;-;-;-;-;1
"230210 Baturité";-;-;-;5;-;2;7
"230220 Beberibe";-;-;-;2;-;1;3
"230230 Bela Cruz";1;-;-;2;-;-;3
"230240 Boa Viagem";1;-;-;4;-;1;6
"230250 Brejo Santo";1;-;-;2;-;1;4
"230260 Camocim";2;-;-;4;-;-;6
"230270 Campos Sales";2;-;-;3;-;-;5
"230280 Canindé";1;-;-;5;-;1;7
"230290 Capistrano";-;-;-;2;-;1;3
"230300 Caridade";-;-;-;1;-;1;2
"230310 Cariré";1;-;-;1;-;-;2
"230320 Caririaçu";-;-;-;1;-;-;1
"230330 Cariús";-;-;-;1;-;-;1
"230340 Carnaubal";1;-;-;2;-;-;3
"230350 Cascavel";1;-;-;4;-;9;14
"230360 Catarina";-;-;-;-;-;-;-
"230365 Catunda";-;-;-;-;-;-;-
"230370 Caucaia";2;-;1;26;-;32;61
"230380 Cedro";2;-;-;-;-;-;2
"230390 Chaval";-;-;-;1;-;-;1
"230393 Choró";-;-;-;-;-;-;-
"230395 Chorozinho";1;-;-;2;-;2;5
"230400 Coreaú";-;-;-;2;-;-;2
"230410 Crateús";2;-;-;8;-;2;12
"230420 Crato";5;-;-;8;-;1;14
"230423 Croatá";-;-;-;2;-;-;2
"230425 Cruz";1;-;-;3;-;-;4
"230426 Deputado Irapuan Pinheiro";-;-;-;-;-;-;-
"230427 Ererê";-;-;-;-;-;-;-
"230428 Eusébio";1;-;-;2;-;3;6
"230430 Farias Brito";-;-;-;-;-;-;-
"230435 Forquilha";1;-;-;1;-;-;2
"230440 Fortaleza";70;3;-;158;-;209;440
"230445 Fortim";-;-;-;-;-;3;3
"230450 Frecheirinha";-;-;-;2;-;2;4
"230460 General Sampaio";-;-;-;1;-;-;1
"230465 Graça";-;1;-;-;-;-;1
"230470 Granja";1;-;-;-;-;-;1
"230480 Granjeiro";-;-;-;-;-;-;-
"230490 Groaíras";1;-;-;-;-;-;1
"230495 Guaiúba";-;-;-;2;-;1;3
"230500 Guaraciaba do Norte";2;-;-;8;-;1;11
"230510 Guaramiranga";-;-;-;-;-;-;-
"230520 Hidrolândia";2;-;-;3;-;-;5
"230523 Horizonte";2;-;-;1;-;6;9
"230526 Ibaretama";-;-;-;-;-;-;-
"230530 Ibiapina";1;-;-;1;-;2;4
"230533 Ibicuitinga";-;-;-;2;-;1;3
"230535 Icapuí";-;-;-;2;-;1;3
"230540 Icó";-;-;-;4;-;1;5
"230550 Iguatu";4;-;-;9;-;1;14
"230560 Independência";3;-;-;1;-;1;5
"230565 Ipaporanga";1;-;-;-;-;-;1
"230570 Ipaumirim";-;-;-;-;-;-;-
"230580 Ipu";1;1;-;2;-;-;4
"230590 Ipueiras";1;-;-;4;-;-;5
"230600 Iracema";1;-;-;2;-;-;3
"230610 Irauçuba";-;-;-;2;-;-;2
"230620 Itaiçaba";-;-;-;-;-;-;-
"230625 Itaitinga";1;-;-;1;-;1;3
"230630 Itapajé";-;-;-;2;-;1;3
"230640 Itapipoca";2;-;-;5;-;2;9
"230650 Itapiúna";-;-;-;2;-;1;3
"230655 Itarema";-;-;-;1;-;-;1
"230660 Itatira";-;-;-;-;-;-;-
"230670 Jaguaretama";-;-;-;2;-;1;3
"230680 Jaguaribara";-;-;-;-;-;1;1
"230690 Jaguaribe";-;-;-;1;-;1;2
"230700 Jaguaruana";2;-;-;6;-;1;9
"230710 Jardim";1;-;-;1;-;-;2
"230720 Jati";-;-;-;-;-;-;-
"230725 Jijoca de Jericoacoara";-;-;-;2;-;-;2
"230730 Juazeiro do Norte";14;-;-;25;-;3;42
"230740 Jucás";-;-;-;2;-;-;2
"230750 Lavras da Mangabeira";2;-;-;3;-;-;5
"230760 Limoeiro do Norte";2;-;-;4;-;2;8
"230763 Madalena";-;-;-;4;-;-;4
"230765 Maracanaú";3;-;1;12;-;16;32
"230770 Maranguape";2;-;-;7;-;5;14
"230780 Marco";-;-;-;3;-;-;3
"230790 Martinópole";-;-;-;2;-;-;2
"230800 Massapê";-;-;-;4;-;-;4
"230810 Mauriti";2;-;-;1;-;-;3
"230820 Meruoca";-;-;-;-;-;-;-
"230830 Milagres";-;-;-;1;-;1;2
"230835 Milhã";-;-;-;1;-;1;2
"230837 Miraíma";-;-;-;1;-;-;1
"230840 Missão Velha";-;-;-;1;-;-;1
"230850 Mombaça";2;-;-;4;-;2;8
"230860 Monsenhor Tabosa";-;-;-;1;-;1;2
"230870 Morada Nova";3;-;-;2;-;1;6
"230880 Moraújo";-;1;-;1;-;-;2
"230890 Morrinhos";3;-;-;2;-;-;5
"230900 Mucambo";1;-;-;1;-;-;2
"230910 Mulungu";-;-;-;-;-;-;-
"230920 Nova Olinda";-;-;-;-;-;-;-
"230930 Nova Russas";1;-;-;4;-;-;5
"230940 Novo Oriente";4;-;-;3;-;-;7
"230945 Ocara";-;-;-;1;-;-;1
"230950 Orós";-;-;-;3;-;-;3
"230960 Pacajus";-;-;-;9;-;6;15
"230970 Pacatuba";-;-;1;2;-;5;8
"230980 Pacoti";-;-;-;-;-;-;-
"230990 Pacujá";-;-;-;-;-;-;-
"231000 Palhano";1;-;-;3;-;-;4
"231010 Palmácia";-;-;-;2;-;1;3
"231020 Paracuru";-;-;-;-;-;-;-
"231025 Paraipaba";-;-;-;2;-;2;4
"231030 Parambu";-;-;-;1;-;-;1
"231040 Paramoti";-;-;-;1;-;-;1
"231050 Pedra Branca";2;-;-;6;-;2;10
"231060 Penaforte";-;-;-;-;-;-;-
"231070 Pentecoste";-;-;-;1;-;2;3
"231080 Pereiro";-;-;-;2;-;-;2
"231085 Pindoretama";1;-;-;1;-;-;2
"231090 Piquet Carneiro";1;-;-;2;-;1;4
"231095 Pires Ferreira";-;-;-;-;-;-;-
"231100 Poranga";-;-;-;1;-;-;1
"231110 Porteiras";-;-;-;2;-;-;2
"231120 Potengi";1;-;-;-;-;-;1
"231123 Potiretama";-;-;-;1;-;-;1
"231126 Quiterianópolis";2;-;-;4;-;-;6
"231130 Quixadá";1;1;-;6;-;4;12
"231135 Quixelô";-;-;-;-;-;1;1
"231140 Quixeramobim";1;-;-;6;-;1;8
"231150 Quixeré";1;-;-;2;-;1;4
"231160 Redenção";-;-;-;6;-;1;7
"231170 Reriutaba";-;-;-;2;-;-;2
"231180 Russas";-;-;-;9;-;1;10
"231190 Saboeiro";1;-;-;-;-;-;1
