 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2010
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"280100 Campo do Brito";1;-;-;1;-;-;2
"280110 Canhoba";-;-;-;1;-;-;1
"280120 Canindé de São Francisco";1;1;-;3;-;-;5
"280130 Capela";1;-;-;4;-;-;5
"280140 Carira";2;-;-;1;-;-;3
"280150 Carmópolis";-;-;-;-;-;-;-
"280160 Cedro de São João";1;-;-;-;-;-;1
"280170 Cristinápolis";-;-;-;2;-;-;2
"280190 Cumbe";-;-;-;-;-;-;-
"280200 Divina Pastora";-;-;-;-;-;-;-
"280210 Estância";-;-;-;11;-;-;11
"280220 Feira Nova";-;-;-;-;-;-;-
"280230 Frei Paulo";1;-;-;1;-;-;2
"280240 Gararu";-;-;-;-;-;-;-
"280250 General Maynard";-;-;-;-;-;-;-
"280260 Gracho Cardoso";2;-;-;1;-;-;3
"280270 Ilha das Flores";-;-;-;-;-;-;-
"280280 Indiaroba";-;-;-;-;-;-;-
"280290 Itabaiana";5;-;-;4;-;-;9
"280300 Itabaianinha";-;-;-;3;-;1;4
"280310 Itabi";-;-;-;-;-;-;-
"280320 Itaporanga d'Ajuda";1;-;-;9;-;1;11
"280330 Japaratuba";-;-;-;1;-;-;1
"280340 Japoatã";-;-;-;2;-;-;2
"280350 Lagarto";6;-;-;7;-;3;16
"280360 Laranjeiras";-;1;-;-;-;-;1
"280370 Macambira";-;-;-;-;-;-;-
"280380 Malhada dos Bois";-;-;-;-;-;-;-
"280390 Malhador";1;-;-;5;-;-;6
"280400 Maruim";-;-;-;1;-;-;1
"280410 Moita Bonita";-;-;-;3;-;-;3
"280420 Monte Alegre de Sergipe";1;-;-;-;-;-;1
"280430 Muribeca";-;-;-;3;-;-;3
"280440 Neópolis";-;-;-;1;-;-;1
"280445 Nossa Senhora Aparecida";-;-;-;-;-;-;-
"280450 Nossa Senhora da Glória";1;-;-;3;-;-;4
"280460 Nossa Senhora das Dores";-;-;-;1;-;-;1
"280470 Nossa Senhora de Lourdes";-;-;-;-;-;-;-
"280480 Nossa Senhora do Socorro";2;3;1;9;-;1;16
"280490 Pacatuba";-;-;-;-;-;-;-
"280500 Pedra Mole";-;-;-;-;-;-;-
"280510 Pedrinhas";-;-;-;1;-;-;1
"280520 Pinhão";-;-;-;2;-;-;2
"280530 Pirambu";1;-;-;1;-;-;2
"280540 Poço Redondo";1;-;-;5;-;-;6
"280550 Poço Verde";3;-;-;-;-;-;3
"280560 Porto da Folha";1;-;-;1;-;-;2
"280570 Propriá";-;-;-;7;-;-;7
"280580 Riachão do Dantas";-;-;-;1;-;-;1
"280590 Riachuelo";-;-;-;-;-;-;-
"280600 Ribeirópolis";1;-;-;-;-;-;1
"280610 Rosário do Catete";1;-;-;-;-;1;2
"280620 Salgado";-;-;-;2;-;-;2
"280630 Santa Luzia do Itanhy";-;-;-;2;-;-;2
"280650 Santa Rosa de Lima";-;-;-;3;-;-;3
"280640 Santana do São Francisco";-;-;-;1;-;-;1
"280660 Santo Amaro das Brotas";-;-;-;1;-;-;1
"280670 São Cristóvão";3;-;-;6;-;1;10
"280680 São Domingos";-;-;-;-;-;-;-
"280690 São Francisco";-;-;-;-;-;-;-
"280700 São Miguel do Aleixo";-;-;-;-;-;-;-
"280710 Simão Dias";2;1;-;2;-;1;6
"280720 Siriri";1;1;-;1;-;-;3
"280730 Telha";-;-;-;-;-;-;-
"280740 Tobias Barreto";-;1;-;3;-;-;4
"280750 Tomar do Geru";-;-;-;-;-;-;-
"280760 Umbaúba";2;-;-;1;-;-;3
"280000 Município ignorado - SE";-;-;-;-;-;-;-
"290010 Abaíra";1;-;-;-;-;-;1
"290020 Abaré";-;-;-;2;-;-;2
"290030 Acajutiba";-;-;-;1;-;-;1
"290035 Adustina";-;-;-;3;-;-;3
"290040 Água Fria";1;-;-;1;-;-;2
"290060 Aiquara";-;-;-;1;-;-;1
"290070 Alagoinhas";5;4;-;16;-;-;25
"290080 Alcobaça";-;-;-;7;-;-;7
"290090 Almadina";-;-;-;-;-;-;-
"290100 Amargosa";1;-;-;2;-;-;3
"290110 Amélia Rodrigues";-;-;-;4;-;-;4
"290115 América Dourada";-;-;-;3;-;-;3
"290120 Anagé";1;-;-;1;-;-;2
"290130 Andaraí";-;1;-;1;-;-;2
"290135 Andorinha";-;-;-;1;-;-;1
"290140 Angical";-;-;-;-;-;-;-
"290150 Anguera";-;2;-;-;-;-;2
"290160 Antas";-;-;-;-;-;-;-
"290170 Antônio Cardoso";-;-;-;-;-;-;-
"290180 Antônio Gonçalves";-;-;-;-;-;-;-
"290190 Aporá";3;-;-;-;-;-;3
"290195 Apuarema";-;-;-;-;-;-;-
"290205 Araças";-;1;-;-;-;-;1
"290200 Aracatu";-;-;-;-;-;-;-
"290210 Araci";1;1;-;4;-;-;6
"290220 Aramari";-;-;-;-;-;-;-
"290225 Arataca";-;-;-;-;-;-;-
"290230 Aratuípe";-;1;-;1;-;-;2
"290240 Aurelino Leal";-;-;-;1;-;-;1
"290250 Baianópolis";-;-;-;-;-;-;-
"290260 Baixa Grande";-;-;-;-;-;-;-
"290265 Banzaê";-;-;-;-;-;-;-
"290270 Barra";-;1;-;2;-;1;4
"290280 Barra da Estiva";2;-;-;-;-;1;3
"290290 Barra do Choça";-;-;-;6;-;2;8
"290300 Barra do Mendes";-;-;-;1;-;-;1
"290310 Barra do Rocha";-;-;-;-;-;-;-
"290320 Barreiras";-;-;-;8;-;1;9
"290323 Barro Alto";-;-;-;2;-;-;2
"290330 Barro Preto";-;-;-;-;-;-;-
"290327 Barrocas";1;-;-;-;-;-;1
"290340 Belmonte";1;1;-;4;-;-;6
"290350 Belo Campo";-;1;-;1;-;-;2
"290360 Biritinga";-;-;-;-;-;-;-
"290370 Boa Nova";-;-;-;1;-;-;1
"290380 Boa Vista do Tupim";-;-;-;2;-;-;2
"290390 Bom Jesus da Lapa";4;-;-;3;-;-;7
"290395 Bom Jesus da Serra";-;-;-;-;-;-;-
"290400 Boninal";-;-;-;-;-;-;-
"290405 Bonito";-;-;-;-;-;-;-
"290410 Boquira";-;-;-;3;-;-;3
"290420 Botuporã";2;-;-;-;-;-;2
"290430 Brejões";1;-;-;-;-;-;1
"290440 Brejolândia";-;-;-;-;-;-;-
"290450 Brotas de Macaúbas";-;-;-;2;-;1;3
"290460 Brumado";2;2;-;3;-;2;9
"290470 Buerarema";-;-;-;3;-;-;3
"290475 Buritirama";-;-;-;-;-;1;1
"290480 Caatiba";-;-;-;1;-;-;1
"290485 Cabaceiras do Paraguaçu";1;1;-;1;-;-;3
"290490 Cachoeira";-;-;-;1;-;-;1
"290500 Caculé";1;1;-;-;-;-;2
"290510 Caém";-;-;-;1;-;-;1
"290515 Caetanos";-;-;-;-;-;-;-
"290520 Caetité";2;1;-;-;-;-;3
"290530 Cafarnaum";-;1;-;1;-;-;2
"290540 Cairu";-;-;-;2;-;-;2
"290550 Caldeirão Grande";-;-;-;1;-;-;1
"290560 Camacan";-;-;-;1;-;-;1
"290570 Camaçari";2;1;-;20;-;2;25
"290580 Camamu";-;-;-;1;-;-;1
"290590 Campo Alegre de Lourdes";-;-;-;-;-;-;-
"290600 Campo Formoso";2;-;-;2;-;-;4
"290610 Canápolis";-;-;-;-;-;-;-
"290620 Canarana";-;-;-;2;-;-;2
"290630 Canavieiras";1;-;-;4;-;-;5
"290640 Candeal";-;-;-;1;-;-;1
"290650 Candeias";2;-;-;7;-;-;9
"290660 Candiba";-;-;-;-;-;-;-
"290670 Cândido Sales";3;-;-;3;-;-;6
"290680 Cansanção";-;-;-;3;-;1;4
"290682 Canudos";-;1;-;1;-;-;2
"290685 Capela do Alto Alegre";1;1;-;1;-;-;3
"290687 Capim Grosso";-;-;-;3;-;1;4
"290689 Caraíbas";-;-;-;1;-;-;1
"290690 Caravelas";1;-;-;1;-;1;3
"290700 Cardeal da Silva";-;-;-;1;-;-;1
"290710 Carinhanha";-;-;-;1;-;-;1
"290720 Casa Nova";3;-;-;3;-;-;6
"290730 Castro Alves";-;2;-;2;-;-;4
"290740 Catolândia";-;-;-;-;-;-;-
"290750 Catu";1;1;-;6;-;-;8
"290755 Caturama";-;-;-;2;-;2;4
"290760 Central";-;-;-;-;-;-;-
"290770 Chorrochó";-;-;-;-;-;-;-
"290780 Cícero Dantas";2;1;-;4;-;-;7
"290790 Cipó";-;-;-;2;-;-;2
"290800 Coaraci";-;-;-;4;-;-;4
"290810 Cocos";-;-;-;1;-;-;1
"290820 Conceição da Feira";1;-;-;2;-;-;3
"290830 Conceição do Almeida";-;-;-;-;-;-;-
"290840 Conceição do Coité";-;1;-;1;-;1;3
"290850 Conceição do Jacuípe";-;-;-;1;-;-;1
"290860 Conde";-;-;-;1;-;-;1
"290870 Condeúba";1;-;-;2;-;-;3
"290880 Contendas do Sincorá";-;-;-;-;-;-;-
"290890 Coração de Maria";-;1;-;1;-;-;2
"290900 Cordeiros";1;-;-;-;-;-;1
"290910 Coribe";1;-;-;1;-;-;2
"290920 Coronel João Sá";1;-;-;3;-;-;4
"290930 Correntina";-;-;-;3;-;-;3
"290940 Cotegipe";-;-;-;1;-;-;1
"290950 Cravolândia";-;-;-;-;-;-;-
"290960 Crisópolis";2;-;-;2;-;-;4
"290970 Cristópolis";-;-;-;1;-;-;1
"290980 Cruz das Almas";-;1;-;2;-;2;5
"290990 Curaçá";1;-;-;3;-;-;4
"291000 Dário Meira";-;-;-;2;-;1;3
"291005 Dias d'Ávila";-;4;-;8;-;1;13
"291010 Dom Basílio";-;-;-;1;-;-;1
"291020 Dom Macedo Costa";-;-;-;-;-;-;-
"291030 Elísio Medrado";-;-;-;-;-;-;-
"291040 Encruzilhada";1;-;-;2;-;1;4
"291050 Entre Rios";1;2;-;3;-;1;7
"290050 Érico Cardoso";-;-;-;-;-;-;-
"291060 Esplanada";-;-;-;1;-;2;3
"291070 Euclides da Cunha";1;-;-;2;-;-;3
"291072 Eunápolis";3;-;-;13;-;1;17
"291075 Fátima";1;-;-;1;-;-;2
"291077 Feira da Mata";-;-;-;-;-;-;-
"291080 Feira de Santana";10;7;-;32;-;11;60
"291085 Filadélfia";-;-;-;-;-;-;-
"291090 Firmino Alves";-;-;-;-;-;-;-
"291100 Floresta Azul";-;-;-;1;-;-;1
"291110 Formosa do Rio Preto";-;-;-;2;-;-;2
"291120 Gandu";-;-;-;1;-;-;1
"291125 Gavião";-;-;-;-;-;-;-
"291130 Gentio do Ouro";-;1;-;1;-;-;2
"291140 Glória";-;-;-;-;-;1;1
"291150 Gongogi";-;-;-;2;-;-;2
"291160 Governador Mangabeira";-;-;-;1;-;-;1
"291165 Guajeru";-;-;-;-;-;-;-
"291170 Guanambi";5;-;-;4;-;2;11
"291180 Guaratinga";-;-;-;1;-;-;1
"291185 Heliópolis";1;-;-;1;-;-;2
"291190 Iaçu";-;1;-;4;-;-;5
"291200 Ibiassucê";-;-;-;2;-;-;2
"291210 Ibicaraí";-;-;-;1;-;-;1
"291220 Ibicoara";-;-;-;-;-;-;-
"291230 Ibicuí";-;-;-;3;-;-;3
"291240 Ibipeba";2;-;-;1;-;-;3
"291250 Ibipitanga";1;-;-;-;-;-;1
"291260 Ibiquera";-;-;-;-;-;-;-
"291270 Ibirapitanga";-;1;-;5;-;-;6
"291280 Ibirapuã";-;-;-;1;-;-;1
"291290 Ibirataia";-;-;-;1;-;1;2
"291300 Ibitiara";-;-;-;3;-;-;3
"291310 Ibititá";-;-;-;-;-;-;-
"291320 Ibotirama";-;1;-;4;-;1;6
"291330 Ichu";-;-;-;1;-;-;1
"291340 Igaporã";-;-;-;1;-;-;1
"291345 Igrapiúna";-;-;-;1;-;-;1
"291350 Iguaí";-;-;-;2;-;-;2
"291360 Ilhéus";4;-;-;23;-;4;31
"291370 Inhambupe";1;-;-;2;-;3;6
"291380 Ipecaetá";1;1;-;1;-;-;3
"291390 Ipiaú";-;-;-;1;-;2;3
"291400 Ipirá";-;-;-;12;-;3;15
"291410 Ipupiara";-;-;-;-;-;-;-
"291420 Irajuba";-;-;-;-;-;-;-
"291430 Iramaia";-;-;-;1;-;-;1
"291440 Iraquara";-;-;-;2;-;-;2
"291450 Irará";-;1;-;3;-;-;4
"291460 Irecê";4;-;-;4;-;-;8
"291465 Itabela";2;-;-;4;-;-;6
"291470 Itaberaba";1;-;-;3;-;1;5
"291480 Itabuna";4;5;-;22;-;-;31
"291490 Itacaré";-;1;-;2;-;-;3
"291500 Itaeté";-;-;-;2;-;-;2
"291510 Itagi";-;-;-;-;-;1;1
"291520 Itagibá";-;-;-;-;-;-;-
"291530 Itagimirim";1;-;-;-;-;-;1
"291535 Itaguaçu da Bahia";1;-;-;-;-;-;1
"291540 Itaju do Colônia";-;-;-;1;-;-;1
"291550 Itajuípe";-;-;-;2;-;1;3
"291560 Itamaraju";3;1;-;11;-;1;16
"291570 Itamari";-;-;-;-;-;-;-
"291580 Itambé";-;-;-;-;-;-;-
"291590 Itanagra";-;-;-;-;-;-;-
"291600 Itanhém";-;-;-;3;-;-;3
"291610 Itaparica";-;-;-;4;-;-;4
"291620 Itapé";-;-;-;1;-;-;1
"291630 Itapebi";-;-;-;1;-;-;1
"291640 Itapetinga";2;-;-;4;-;1;7
"291650 Itapicuru";-;-;-;-;-;2;2
"291660 Itapitanga";-;-;-;-;-;-;-
"291670 Itaquara";-;-;-;1;-;2;3
"291680 Itarantim";-;-;-;1;-;-;1
"291685 Itatim";-;-;-;3;-;-;3
"291690 Itiruçu";-;-;-;2;-;1;3
"291700 Itiúba";-;-;-;1;-;1;2
"291710 Itororó";-;-;-;4;-;-;4
"291720 Ituaçu";1;-;-;1;-;-;2
"291730 Ituberá";-;-;-;-;-;-;-
"291733 Iuiú";-;-;-;-;-;-;-
"291735 Jaborandi";-;-;-;-;-;-;-
"291740 Jacaraci";1;-;-;-;-;-;1
"291750 Jacobina";1;-;-;7;-;-;8
"291760 Jaguaquara";1;-;-;5;-;-;6
"291770 Jaguarari";-;-;-;4;-;-;4
"291780 Jaguaripe";-;-;-;-;-;-;-
"291790 Jandaíra";-;-;-;-;-;-;-
"291800 Jequié";9;1;-;11;-;3;24
"291810 Jeremoabo";1;-;-;2;-;-;3
"291820 Jiquiriçá";-;-;-;-;-;-;-
"291830 Jitaúna";-;-;-;2;-;1;3
"291835 João Dourado";-;1;-;2;-;1;4
"291840 Juazeiro";4;1;-;4;-;1;10
"291845 Jucuruçu";-;-;-;-;-;-;-
"291850 Jussara";-;-;-;-;-;-;-
"291855 Jussari";-;-;-;1;-;-;1
"291860 Jussiape";-;-;-;-;-;-;-
"291870 Lafaiete Coutinho";-;-;-;-;-;-;-
"291875 Lagoa Real";1;-;-;-;-;-;1
"291880 Laje";-;-;-;2;-;-;2
"291890 Lajedão";-;-;-;-;-;-;-
"291900 Lajedinho";-;-;-;-;-;-;-
"291905 Lajedo do Tabocal";-;-;-;-;-;1;1
"291910 Lamarão";-;-;-;-;-;-;-
"291915 Lapão";-;-;-;2;-;-;2
"291920 Lauro de Freitas";10;2;-;25;-;2;39
"291930 Lençóis";-;-;-;-;-;-;-
"291940 Licínio de Almeida";-;-;-;-;-;1;1
"291950 Livramento de Nossa Senhora";-;-;-;2;-;2;4
"291955 Luís Eduardo Magalhães";2;-;-;1;-;2;5
"291960 Macajuba";-;1;-;-;-;-;1
"291970 Macarani";-;-;-;1;-;-;1
"291980 Macaúbas";1;-;-;1;-;-;2
"291990 Macururé";-;-;-;-;-;-;-
"291992 Madre de Deus";-;-;-;4;-;-;4
"291995 Maetinga";-;-;-;1;-;-;1
"292000 Maiquinique";-;-;-;-;-;-;-
"292010 Mairi";1;-;-;-;-;-;1
"292020 Malhada";1;-;-;1;-;-;2
"292030 Malhada de Pedras";1;-;-;-;-;-;1
"292040 Manoel Vitorino";-;-;-;2;-;-;2
"292045 Mansidão";-;1;-;-;-;-;1
"292050 Maracás";1;1;-;-;-;-;2
"292060 Maragogipe";-;2;-;-;-;-;2
"292070 Maraú";1;-;-;2;-;-;3
"292080 Marcionílio Souza";-;-;-;2;-;-;2
"292090 Mascote";-;-;-;1;-;-;1
"292100 Mata de São João";1;-;-;7;-;1;9
"292105 Matina";-;1;-;-;-;-;1
"292110 Medeiros Neto";1;1;-;5;-;-;7
"292120 Miguel Calmon";-;1;-;3;-;-;4
"292130 Milagres";-;-;-;1;-;-;1
"292140 Mirangaba";2;-;-;-;-;-;2
"292145 Mirante";-;-;-;-;-;-;-
"292150 Monte Santo";-;-;-;-;-;-;-
"292160 Morpará";-;-;-;-;-;-;-
"292170 Morro do Chapéu";1;-;-;2;-;-;3
"292180 Mortugaba";-;-;-;-;-;-;-
"292190 Mucugê";-;-;-;2;-;-;2
"292200 Mucuri";1;-;-;4;-;-;5
"292205 Mulungu do Morro";-;-;-;-;-;-;-
"292210 Mundo Novo";-;-;-;1;-;1;2
"292220 Muniz Ferreira";-;-;-;-;-;-;-
"292225 Muquém de São Francisco";-;-;-;2;-;-;2
"292230 Muritiba";-;1;-;1;-;-;2
"292240 Mutuípe";-;-;-;2;-;-;2
"292250 Nazaré";-;1;-;3;-;-;4
"292260 Nilo Peçanha";1;-;-;3;-;-;4
"292265 Nordestina";-;-;-;-;-;-;-
"292270 Nova Canaã";-;-;-;1;-;-;1
"292273 Nova Fátima";-;-;-;1;-;-;1
"292275 Nova Ibiá";-;-;-;1;-;-;1
"292280 Nova Itarana";-;-;-;-;-;1;1
"292285 Nova Redenção";-;-;-;-;-;-;-
"292290 Nova Soure";-;-;-;2;-;-;2
"292300 Nova Viçosa";2;-;-;4;-;2;8
"292303 Novo Horizonte";-;-;-;-;-;-;-
"292305 Novo Triunfo";-;-;-;2;-;1;3
"292310 Olindina";-;1;-;1;-;3;5
"292320 Oliveira dos Brejinhos";1;-;-;-;-;-;1
"292330 Ouriçangas";-;-;-;-;-;-;-
"292335 Ourolândia";-;-;-;3;-;-;3
"292340 Palmas de Monte Alto";-;-;-;3;-;-;3
"292350 Palmeiras";-;-;-;-;-;-;-
"292360 Paramirim";-;-;-;-;-;-;-
"292370 Paratinga";-;1;-;-;-;-;1
"292380 Paripiranga";-;-;-;3;-;1;4
"292390 Pau Brasil";-;-;-;3;-;-;3
"292400 Paulo Afonso";2;1;-;15;-;-;18
"292405 Pé de Serra";1;-;-;-;-;-;1
"292410 Pedrão";-;-;-;-;-;-;-
"292420 Pedro Alexandre";1;-;-;1;-;-;2
"292430 Piatã";2;-;-;1;-;1;4
"292440 Pilão Arcado";2;-;-;2;-;-;4
"292450 Pindaí";-;-;-;-;-;-;-
"292460 Pindobaçu";-;-;-;-;-;-;-
"292465 Pintadas";-;-;-;1;-;-;1
"292467 Piraí do Norte";-;-;-;-;-;-;-
"292470 Piripá";1;-;-;1;-;-;2
"292480 Piritiba";-;-;-;-;-;-;-
"292490 Planaltino";-;-;-;-;-;-;-
"292500 Planalto";1;-;-;2;-;-;3
"292510 Poções";1;1;-;9;-;1;12
"292520 Pojuca";-;-;-;5;-;1;6
"292525 Ponto Novo";-;-;-;-;-;-;-
"292530 Porto Seguro";3;1;-;15;-;-;19
"292540 Potiraguá";-;-;-;-;-;-;-
"292550 Prado";-;-;-;3;-;-;3
"292560 Presidente Dutra";-;-;-;1;-;-;1
"292570 Presidente Jânio Quadros";1;1;-;-;-;-;2
"292575 Presidente Tancredo Neves";1;1;-;5;-;-;7
"292580 Queimadas";-;-;-;1;-;-;1
"292590 Quijingue";1;-;-;-;-;-;1
"292593 Quixabeira";-;-;-;1;-;-;1
"292595 Rafael Jambeiro";-;-;-;2;-;-;2
"292600 Remanso";-;-;-;-;-;-;-
"292610 Retirolândia";-;-;-;-;-;-;-
"292620 Riachão das Neves";1;-;-;-;-;-;1
"292630 Riachão do Jacuípe";-;-;-;2;-;-;2
"292640 Riacho de Santana";-;-;-;1;-;-;1
"292650 Ribeira do Amparo";-;-;-;-;-;-;-
"292660 Ribeira do Pombal";-;-;-;-;-;1;1
"292665 Ribeirão do Largo";-;-;-;1;-;-;1
"292670 Rio de Contas";-;-;-;-;-;-;-
"292680 Rio do Antônio";1;-;-;-;-;-;1
"292690 Rio do Pires";-;-;-;-;-;-;-
"292700 Rio Real";3;-;-;2;-;-;5
"292710 Rodelas";-;-;-;-;-;-;-
"292720 Ruy Barbosa";-;-;-;1;-;-;1
"292730 Salinas da Margarida";-;2;-;3;-;-;5
"292740 Salvador";101;38;1;296;2;17;455
"292750 Santa Bárbara";-;2;-;2;-;2;6
"292760 Santa Brígida";-;-;-;-;-;-;-
"292770 Santa Cruz Cabrália";1;-;-;1;-;-;2
"292780 Santa Cruz da Vitória";-;-;-;-;-;-;-
"292790 Santa Inês";-;-;-;2;-;1;3
"292805 Santa Luzia";-;-;-;1;-;-;1
"292810 Santa Maria da Vitória";1;-;-;5;-;-;6
"292840 Santa Rita de Cássia";1;-;-;2;-;-;3
"292850 Santa Teresinha";-;-;-;2;-;-;2
"292800 Santaluz";1;-;-;2;-;-;3
"292820 Santana";-;-;-;-;-;1;1
"292830 Santanópolis";-;-;-;-;-;-;-
"292860 Santo Amaro";1;2;1;10;-;1;15
"292870 Santo Antônio de Jesus";3;3;-;9;-;-;15
"292880 Santo Estêvão";-;-;-;3;-;1;4
"292890 São Desidério";-;-;-;-;-;-;-
"292895 São Domingos";-;-;-;-;-;-;-
"292910 São Felipe";1;-;-;-;-;-;1
"292900 São Félix";-;-;-;1;-;-;1
"292905 São Félix do Coribe";-;-;-;1;-;-;1
"292920 São Francisco do Conde";-;-;-;-;-;-;-
"292925 São Gabriel";1;-;-;2;-;-;3
"292930 São Gonçalo dos Campos";-;-;-;2;-;-;2
"292935 São José da Vitória";-;-;-;3;-;1;4
"292937 São José do Jacuípe";-;-;-;-;-;-;-
"292940 São Miguel das Matas";1;-;-;1;-;-;2
"292950 São Sebastião do Passé";-;1;-;8;-;-;9
"292960 Sapeaçu";-;1;-;2;-;-;3
"292970 Sátiro Dias";-;-;-;3;-;-;3
"292975 Saubara";-;-;-;2;-;-;2
"292980 Saúde";-;-;-;1;-;-;1
"292990 Seabra";-;-;-;1;-;-;1
"293000 Sebastião Laranjeiras";-;1;-;2;-;-;3
"293010 Senhor do Bonfim";6;-;-;1;-;1;8
"293020 Sento Sé";-;-;-;-;-;-;-
"293015 Serra do Ramalho";1;1;-;5;-;1;8
"293030 Serra Dourada";-;-;-;-;-;-;-
"293040 Serra Preta";-;-;-;2;-;-;2
"293050 Serrinha";1;2;-;2;-;-;5
"293060 Serrolândia";1;-;-;1;-;-;2
"293070 Simões Filho";-;1;-;4;-;1;6
"293075 Sítio do Mato";-;-;-;-;-;-;-
"293076 Sítio do Quinto";-;-;-;-;-;-;-
"293077 Sobradinho";-;-;-;2;-;-;2
"293080 Souto Soares";-;-;-;2;-;-;2
"293090 Tabocas do Brejo Velho";-;-;-;-;-;-;-
"293100 Tanhaçu";3;1;-;7;-;-;11
"293105 Tanque Novo";-;-;-;-;-;1;1
"293110 Tanquinho";-;-;-;-;-;-;-
"293120 Taperoá";-;-;-;-;-;-;-
"293130 Tapiramutá";-;-;-;2;-;-;2
"293135 Teixeira de Freitas";2;1;-;20;-;4;27
"293140 Teodoro Sampaio";-;-;-;1;-;-;1
"293150 Teofilândia";-;-;-;6;-;-;6
"293160 Teolândia";-;-;-;1;-;-;1
"293170 Terra Nova";-;-;-;2;-;-;2
"293180 Tremedal";-;-;-;2;-;-;2
"293190 Tucano";3;-;-;1;-;1;5
"293200 Uauá";-;-;-;2;-;-;2
"293210 Ubaíra";-;-;-;3;-;-;3
"293220 Ubaitaba";-;-;-;4;-;-;4
"293230 Ubatã";-;-;-;2;-;-;2
"293240 Uibaí";-;-;-;-;-;-;-
"293245 Umburanas";-;-;-;-;-;-;-
"293250 Una";1;-;-;1;-;-;2
"293260 Urandi";-;-;-;-;-;-;-
"293270 Uruçuca";1;1;-;1;-;-;3
"293280 Utinga";-;1;-;1;-;-;2
"293290 Valença";1;-;-;7;-;-;8
"293300 Valente";-;-;-;1;-;-;1
"293305 Várzea da Roça";1;1;-;1;-;-;3
"293310 Várzea do Poço";1;-;-;-;-;-;1
"293315 Várzea Nova";-;-;-;-;-;-;-
"293317 Varzedo";1;-;-;-;-;-;1
"293320 Vera Cruz";-;-;-;3;-;-;3
"293325 Vereda";-;-;-;-;-;-;-
"293330 Vitória da Conquista";14;3;-;32;-;7;56
"293340 Wagner";1;-;-;-;-;-;1
"293345 Wanderley";1;-;-;-;-;-;1
"293350 Wenceslau Guimarães";-;-;-;1;-;-;1
"293360 Xique-Xique";-;-;-;4;-;-;4
"290000 Município ignorado - BA";2;2;-;10;-;6;20
"310010 Abadia dos Dourados";-;-;-;1;-;-;1
"310020 Abaeté";1;-;-;1;-;-;2
"310030 Abre Campo";1;-;-;-;-;1;2
"310040 Acaiaca";-;-;-;-;-;-;-
"310050 Açucena";-;-;-;-;-;-;-
"310060 Água Boa";-;-;-;-;-;-;-
"310070 Água Comprida";-;-;-;-;-;-;-
"310080 Aguanil";1;-;-;-;-;-;1
"310090 Águas Formosas";-;-;-;2;-;-;2
"310100 Águas Vermelhas";-;-;-;-;-;-;-
"310110 Aimorés";2;1;-;2;-;-;5
"310120 Aiuruoca";1;1;-;-;-;-;2
"310130 Alagoa";-;-;-;-;-;-;-
"310140 Albertina";-;-;-;-;-;-;-
"310150 Além Paraíba";2;1;-;2;-;-;5
"310160 Alfenas";10;-;-;1;-;4;15
"310163 Alfredo Vasconcelos";1;-;-;-;-;-;1
"310170 Almenara";3;-;-;2;-;-;5
"310180 Alpercata";1;-;-;1;-;-;2
"310190 Alpinópolis";3;-;-;-;-;-;3
"310200 Alterosa";1;-;-;-;-;-;1
"310205 Alto Caparaó";-;-;-;-;-;1;1
"315350 Alto Jequitibá";-;-;-;-;-;-;-
"310210 Alto Rio Doce";-;-;-;-;-;-;-
"310220 Alvarenga";1;-;-;1;-;-;2
"310230 Alvinópolis";-;-;-;-;-;-;-
"310240 Alvorada de Minas";1;1;-;-;-;-;2
"310250 Amparo do Serra";-;-;-;-;-;-;-
"310260 Andradas";4;-;-;-;-;-;4
"310280 Andrelândia";-;1;-;1;-;-;2
"310285 Angelândia";-;-;-;2;-;-;2
"310290 Antônio Carlos";-;-;-;-;-;-;-
"310300 Antônio Dias";-;-;-;-;-;-;-
"310310 Antônio Prado de Minas";-;-;-;-;-;-;-
"310320 Araçaí";-;-;-;2;-;-;2
"310330 Aracitaba";-;-;-;-;-;-;-
"310340 Araçuaí";-;1;-;3;-;-;4
"310350 Araguari";16;4;1;3;-;-;24
"310360 Arantina";-;-;-;-;-;-;-
"310370 Araponga";-;-;-;-;-;-;-
"310375 Araporã";-;-;-;-;-;-;-
"310380 Arapuá";-;-;-;-;-;-;-
"310390 Araújos";-;-;-;-;-;-;-
"310400 Araxá";6;2;-;2;-;-;10
"310410 Arceburgo";-;-;-;-;-;1;1
"310420 Arcos";2;-;-;-;-;-;2
"310430 Areado";1;-;-;-;-;-;1
"310440 Argirita";1;-;-;-;-;-;1
"310445 Aricanduva";-;-;-;-;-;-;-
"310450 Arinos";1;-;-;1;-;-;2
"310460 Astolfo Dutra";1;-;-;-;-;-;1
"310470 Ataléia";1;-;-;1;-;-;2
"310480 Augusto de Lima";-;-;-;1;-;-;1
"310490 Baependi";-;-;-;-;-;-;-
"310500 Baldim";-;-;-;1;-;-;1
"310510 Bambuí";-;-;-;-;-;1;1
"310520 Bandeira";-;-;-;-;-;-;-
"310530 Bandeira do Sul";1;-;-;-;-;-;1
"310540 Barão de Cocais";1;-;-;-;-;2;3
"310550 Barão de Monte Alto";-;-;-;-;-;-;-
"310560 Barbacena";17;2;-;4;-;-;23
