 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2012
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"210409 Formosa da Serra Negra";-;-;-;-;-;-;-
"210410 Fortaleza dos Nogueiras";-;-;-;2;-;-;2
"210420 Fortuna";-;-;-;-;-;-;-
"210430 Godofredo Viana";-;-;-;1;-;-;1
"210440 Gonçalves Dias";-;-;-;4;-;-;4
"210450 Governador Archer";-;-;-;-;-;-;-
"210455 Governador Edison Lobão";-;1;-;-;-;-;1
"210460 Governador Eugênio Barros";3;-;-;-;-;-;3
"210462 Governador Luiz Rocha";-;-;-;-;-;-;-
"210465 Governador Newton Bello";-;1;-;1;-;-;2
"210467 Governador Nunes Freire";2;1;-;1;-;-;4
"210470 Graça Aranha";2;-;-;-;-;-;2
"210480 Grajaú";1;-;-;5;1;1;8
"210490 Guimarães";-;-;-;-;-;-;-
"210500 Humberto de Campos";1;-;-;2;-;-;3
"210510 Icatu";-;-;-;1;-;-;1
"210515 Igarapé do Meio";-;-;-;-;-;-;-
"210520 Igarapé Grande";-;-;-;-;-;-;-
"210530 Imperatriz";10;2;2;34;-;-;48
"210535 Itaipava do Grajaú";-;-;-;1;-;-;1
"210540 Itapecuru Mirim";2;1;-;-;-;-;3
"210542 Itinga do Maranhão";1;-;-;1;-;-;2
"210545 Jatobá";-;-;-;3;-;-;3
"210547 Jenipapo dos Vieiras";-;1;-;-;-;-;1
"210550 João Lisboa";-;-;-;3;-;-;3
"210560 Joselândia";-;-;-;-;-;-;-
"210565 Junco do Maranhão";-;-;-;-;-;-;-
"210570 Lago da Pedra";-;-;-;1;-;-;1
"210580 Lago do Junco";-;-;-;2;-;-;2
"210594 Lago dos Rodrigues";1;-;-;1;-;-;2
"210590 Lago Verde";-;1;-;2;-;-;3
"210592 Lagoa do Mato";-;-;-;-;-;-;-
"210596 Lagoa Grande do Maranhão";-;-;-;-;-;-;-
"210598 Lajeado Novo";-;-;-;-;1;-;1
"210600 Lima Campos";-;-;-;1;-;-;1
"210610 Loreto";1;-;-;1;-;1;3
"210620 Luís Domingues";-;-;-;-;-;-;-
"210630 Magalhães de Almeida";-;-;-;1;-;-;1
"210632 Maracaçumé";-;-;-;1;-;-;1
"210635 Marajá do Sena";-;-;-;-;-;-;-
"210637 Maranhãozinho";-;-;-;-;-;-;-
"210640 Mata Roma";-;-;-;-;-;-;-
"210650 Matinha";-;-;-;2;-;-;2
"210660 Matões";-;-;-;-;-;-;-
"210663 Matões do Norte";-;-;-;-;-;-;-
"210667 Milagres do Maranhão";-;-;-;1;-;-;1
"210670 Mirador";1;-;-;3;-;-;4
"210675 Miranda do Norte";1;-;-;-;-;-;1
"210680 Mirinzal";-;1;-;1;-;-;2
"210690 Monção";-;1;-;2;-;-;3
"210700 Montes Altos";-;-;-;1;-;-;1
"210710 Morros";-;-;-;-;-;-;-
"210720 Nina Rodrigues";-;-;-;-;-;-;-
"210725 Nova Colinas";-;-;-;-;-;-;-
"210730 Nova Iorque";-;-;-;-;-;-;-
"210735 Nova Olinda do Maranhão";1;-;-;1;-;-;2
"210740 Olho d'Água das Cunhãs";1;-;-;1;-;-;2
"210745 Olinda Nova do Maranhão";-;-;-;-;-;-;-
"210750 Paço do Lumiar";-;-;-;8;-;-;8
"210760 Palmeirândia";-;1;-;-;-;-;1
"210770 Paraibano";1;-;-;2;-;-;3
"210780 Parnarama";1;1;-;2;-;-;4
"210790 Passagem Franca";-;-;-;2;-;-;2
"210800 Pastos Bons";2;1;-;2;-;-;5
"210805 Paulino Neves";-;-;-;1;-;-;1
"210810 Paulo Ramos";2;-;-;-;-;-;2
"210820 Pedreiras";1;1;-;1;-;-;3
"210825 Pedro do Rosário";-;-;-;-;-;-;-
"210830 Penalva";-;-;-;3;-;-;3
"210840 Peri Mirim";1;-;-;-;-;-;1
"210845 Peritoró";-;1;-;-;-;-;1
"210850 Pindaré-Mirim";1;-;-;4;-;-;5
"210860 Pinheiro";1;-;-;5;-;-;6
"210870 Pio XII";-;-;-;2;-;-;2
"210880 Pirapemas";1;-;-;-;-;-;1
"210890 Poção de Pedras";1;-;-;2;-;-;3
"210900 Porto Franco";1;-;-;1;-;-;2
"210905 Porto Rico do Maranhão";1;-;-;-;-;-;1
"210910 Presidente Dutra";5;1;-;5;-;-;11
"210920 Presidente Juscelino";-;-;-;-;-;-;-
"210923 Presidente Médici";-;-;-;1;-;-;1
"210927 Presidente Sarney";-;-;-;1;-;-;1
"210930 Presidente Vargas";-;-;-;2;-;-;2
"210940 Primeira Cruz";-;-;-;1;-;-;1
"210945 Raposa";2;-;-;3;-;-;5
"210950 Riachão";-;-;-;3;-;-;3
"210955 Ribamar Fiquene";-;-;-;1;-;-;1
"210960 Rosário";-;-;-;4;-;-;4
"210970 Sambaíba";1;-;-;-;-;-;1
"210975 Santa Filomena do Maranhão";-;-;-;-;-;-;-
"210980 Santa Helena";1;-;-;4;-;-;5
"210990 Santa Inês";2;1;-;4;-;-;7
"211000 Santa Luzia";2;2;-;9;-;-;13
"211003 Santa Luzia do Paruá";1;-;-;4;-;-;5
"211010 Santa Quitéria do Maranhão";-;-;-;-;-;-;-
"211020 Santa Rita";-;-;-;3;-;-;3
"211023 Santana do Maranhão";-;-;-;2;-;-;2
"211027 Santo Amaro do Maranhão";-;-;-;1;-;-;1
"211030 Santo Antônio dos Lopes";2;-;-;-;-;-;2
"211040 São Benedito do Rio Preto";-;-;-;1;-;-;1
"211050 São Bento";-;-;-;2;-;-;2
"211060 São Bernardo";-;-;-;-;-;-;-
"211065 São Domingos do Azeitão";1;-;-;2;-;-;3
"211070 São Domingos do Maranhão";-;-;-;3;-;-;3
"211080 São Félix de Balsas";-;-;-;-;-;-;-
"211085 São Francisco do Brejão";-;-;-;1;-;-;1
"211090 São Francisco do Maranhão";-;-;-;2;-;-;2
"211100 São João Batista";-;1;-;-;-;-;1
"211102 São João do Carú";-;-;-;2;-;-;2
"211105 São João do Paraíso";-;-;-;-;-;-;-
"211107 São João do Soter";-;1;-;1;-;-;2
"211110 São João dos Patos";2;1;-;-;-;-;3
"211120 São José de Ribamar";6;-;-;8;-;1;15
"211125 São José dos Basílios";-;-;-;-;-;-;-
"211130 São Luís";27;11;-;73;-;6;117
"211140 São Luís Gonzaga do Maranhão";-;-;-;3;-;-;3
"211150 São Mateus do Maranhão";1;-;-;1;-;-;2
"211153 São Pedro da Água Branca";-;-;-;2;-;-;2
"211157 São Pedro dos Crentes";1;-;-;1;-;-;2
"211160 São Raimundo das Mangabeiras";-;-;-;-;-;-;-
"211163 São Raimundo do Doca Bezerra";-;-;-;1;-;-;1
"211167 São Roberto";-;-;-;-;-;-;-
"211170 São Vicente Ferrer";-;-;-;-;-;-;-
"211172 Satubinha";-;-;-;-;-;-;-
"211174 Senador Alexandre Costa";-;-;-;-;-;-;-
"211176 Senador La Rocque";-;-;-;2;-;-;2
"211178 Serrano do Maranhão";-;-;-;-;-;-;-
"211180 Sítio Novo";-;-;-;1;-;1;2
"211190 Sucupira do Norte";1;-;-;-;-;-;1
"211195 Sucupira do Riachão";-;-;-;-;-;-;-
"211200 Tasso Fragoso";1;-;-;2;-;-;3
"211210 Timbiras";-;-;-;2;-;-;2
"211220 Timon";4;3;1;11;-;3;22
"211223 Trizidela do Vale";1;1;-;2;-;-;4
"211227 Tufilândia";-;-;-;-;-;-;-
"211230 Tuntum";3;-;-;1;-;-;4
"211240 Turiaçu";-;-;-;1;-;-;1
"211245 Turilândia";-;-;-;-;-;-;-
"211250 Tutóia";1;-;-;3;-;-;4
"211260 Urbano Santos";-;-;-;1;-;-;1
"211270 Vargem Grande";-;-;-;2;-;-;2
"211280 Viana";2;1;-;5;-;-;8
"211285 Vila Nova dos Martírios";-;-;-;2;-;-;2
"211290 Vitória do Mearim";1;-;-;3;-;-;4
"211300 Vitorino Freire";1;-;-;3;-;-;4
"211400 Zé Doca";-;-;-;5;-;-;5
"210000 Município ignorado - MA";-;-;-;-;-;-;-
"220005 Acauã";1;-;-;1;-;-;2
"220010 Agricolândia";-;-;-;-;-;-;-
"220020 Água Branca";-;-;-;2;-;-;2
"220025 Alagoinha do Piauí";-;-;-;-;-;-;-
"220027 Alegrete do Piauí";-;-;-;1;-;-;1
"220030 Alto Longá";2;-;-;1;-;1;4
"220040 Altos";1;1;-;2;-;-;4
"220045 Alvorada do Gurguéia";-;-;-;1;-;-;1
"220050 Amarante";-;1;-;2;-;-;3
"220060 Angical do Piauí";-;-;-;-;-;-;-
"220070 Anísio de Abreu";-;-;-;1;-;-;1
"220080 Antônio Almeida";-;-;-;1;-;-;1
"220090 Aroazes";-;-;-;1;-;-;1
"220095 Aroeiras do Itaim";-;-;-;-;-;-;-
"220100 Arraial";-;-;-;1;-;-;1
"220105 Assunção do Piauí";1;-;-;-;-;-;1
"220110 Avelino Lopes";-;1;-;1;-;-;2
"220115 Baixa Grande do Ribeiro";-;-;-;3;-;-;3
"220117 Barra D'Alcântara";-;-;-;-;-;-;-
"220120 Barras";1;-;-;6;-;-;7
"220130 Barreiras do Piauí";-;-;-;1;-;-;1
"220140 Barro Duro";-;-;-;1;-;-;1
"220150 Batalha";-;-;-;-;-;-;-
"220155 Bela Vista do Piauí";1;-;-;-;-;-;1
"220157 Belém do Piauí";-;-;-;-;-;-;-
"220160 Beneditinos";-;-;-;-;-;-;-
"220170 Bertolínia";-;1;-;1;-;-;2
"220173 Betânia do Piauí";1;-;-;1;-;-;2
"220177 Boa Hora";1;-;-;1;-;-;2
"220180 Bocaina";-;-;-;-;-;-;-
"220190 Bom Jesus";-;-;-;-;-;-;-
"220191 Bom Princípio do Piauí";-;-;-;1;-;-;1
"220192 Bonfim do Piauí";-;-;-;-;-;-;-
"220194 Boqueirão do Piauí";-;-;-;1;-;-;1
"220196 Brasileira";-;-;-;-;-;-;-
"220198 Brejo do Piauí";-;-;-;-;-;-;-
"220200 Buriti dos Lopes";-;-;-;-;-;-;-
"220202 Buriti dos Montes";-;-;-;1;-;-;1
"220205 Cabeceiras do Piauí";-;-;-;-;-;-;-
"220207 Cajazeiras do Piauí";1;-;-;-;-;-;1
"220208 Cajueiro da Praia";-;-;-;-;-;-;-
"220209 Caldeirão Grande do Piauí";-;-;-;1;-;-;1
"220210 Campinas do Piauí";-;-;-;-;-;-;-
"220211 Campo Alegre do Fidalgo";-;-;-;1;-;-;1
"220213 Campo Grande do Piauí";-;-;-;-;-;-;-
"220217 Campo Largo do Piauí";-;-;-;-;-;-;-
"220220 Campo Maior";-;-;-;5;-;-;5
"220225 Canavieira";-;-;-;1;-;-;1
"220230 Canto do Buriti";-;-;-;-;-;-;-
"220240 Capitão de Campos";-;-;-;-;-;-;-
"220245 Capitão Gervásio Oliveira";-;-;-;-;-;-;-
"220250 Caracol";2;-;-;-;-;-;2
"220253 Caraúbas do Piauí";-;-;-;1;-;-;1
"220255 Caridade do Piauí";-;-;-;-;-;-;-
"220260 Castelo do Piauí";-;-;-;4;-;-;4
"220265 Caxingó";-;-;-;-;-;-;-
"220270 Cocal";1;-;-;2;-;-;3
"220271 Cocal de Telha";-;-;-;-;-;1;1
"220272 Cocal dos Alves";-;-;-;-;-;1;1
"220273 Coivaras";-;-;-;-;-;-;-
"220275 Colônia do Gurguéia";-;-;-;1;-;-;1
"220277 Colônia do Piauí";-;-;-;1;-;-;1
"220280 Conceição do Canindé";-;-;-;-;-;-;-
"220285 Coronel José Dias";-;-;-;1;-;-;1
"220290 Corrente";-;1;-;2;-;-;3
"220300 Cristalândia do Piauí";-;-;-;-;-;-;-
"220310 Cristino Castro";-;-;-;-;-;-;-
"220320 Curimatá";1;1;-;2;-;-;4
"220323 Currais";1;-;-;1;-;-;2
"220327 Curral Novo do Piauí";-;-;-;-;-;-;-
"220325 Curralinhos";-;-;-;-;-;-;-
"220330 Demerval Lobão";2;-;-;-;-;-;2
"220335 Dirceu Arcoverde";-;-;-;-;-;-;-
"220340 Dom Expedito Lopes";-;-;-;1;-;-;1
"220345 Dom Inocêncio";-;-;-;3;-;-;3
"220342 Domingos Mourão";-;-;-;-;-;-;-
"220350 Elesbão Veloso";-;-;-;1;-;1;2
"220360 Eliseu Martins";-;-;-;1;-;-;1
"220370 Esperantina";-;-;-;3;-;-;3
"220375 Fartura do Piauí";-;1;-;-;-;-;1
"220380 Flores do Piauí";-;-;-;-;-;-;-
"220385 Floresta do Piauí";-;-;-;-;-;-;-
"220390 Floriano";3;-;-;5;-;-;8
"220400 Francinópolis";-;-;-;1;-;-;1
"220410 Francisco Ayres";-;-;-;-;-;-;-
"220415 Francisco Macedo";-;-;-;-;-;-;-
"220420 Francisco Santos";1;-;-;2;-;-;3
"220430 Fronteiras";1;-;-;1;-;-;2
"220435 Geminiano";-;-;-;-;-;1;1
"220440 Gilbués";-;-;-;-;-;-;-
"220450 Guadalupe";-;1;-;1;-;-;2
"220455 Guaribas";-;-;-;1;-;-;1
"220460 Hugo Napoleão";-;-;-;-;-;-;-
"220465 Ilha Grande";1;-;-;-;-;-;1
"220470 Inhuma";-;-;-;2;-;-;2
"220480 Ipiranga do Piauí";-;-;-;-;-;-;-
"220490 Isaías Coelho";-;-;-;1;-;-;1
"220500 Itainópolis";-;-;-;1;-;-;1
"220510 Itaueira";2;-;-;-;-;-;2
"220515 Jacobina do Piauí";-;-;-;1;-;-;1
"220520 Jaicós";-;-;-;-;-;-;-
"220525 Jardim do Mulato";-;-;-;2;-;-;2
"220527 Jatobá do Piauí";-;-;-;-;-;-;-
"220530 Jerumenha";-;-;-;-;-;-;-
"220535 João Costa";-;-;-;-;-;-;-
"220540 Joaquim Pires";-;-;-;1;-;-;1
"220545 Joca Marques";-;-;-;-;-;-;-
"220550 José de Freitas";-;-;-;2;-;-;2
"220551 Juazeiro do Piauí";-;-;-;-;-;-;-
"220552 Júlio Borges";-;-;-;-;-;-;-
"220553 Jurema";-;-;-;-;-;-;-
"220555 Lagoa Alegre";-;-;-;-;-;-;-
"220557 Lagoa de São Francisco";-;-;-;1;-;-;1
"220556 Lagoa do Barro do Piauí";1;-;-;-;-;-;1
"220558 Lagoa do Piauí";-;-;-;1;-;-;1
"220559 Lagoa do Sítio";-;-;-;-;-;-;-
"220554 Lagoinha do Piauí";-;-;-;2;-;-;2
"220560 Landri Sales";-;-;1;-;-;-;1
"220570 Luís Correia";-;-;-;3;-;-;3
"220580 Luzilândia";-;-;-;3;-;-;3
"220585 Madeiro";-;-;-;-;-;-;-
"220590 Manoel Emídio";1;-;-;2;-;-;3
"220595 Marcolândia";1;-;-;2;-;-;3
"220600 Marcos Parente";-;-;-;-;-;-;-
"220605 Massapê do Piauí";-;-;-;-;-;-;-
"220610 Matias Olímpio";-;-;-;-;-;-;-
"220620 Miguel Alves";-;-;-;2;-;1;3
"220630 Miguel Leão";-;-;-;-;-;-;-
"220635 Milton Brandão";-;-;-;-;-;-;-
"220640 Monsenhor Gil";-;-;-;1;-;-;1
"220650 Monsenhor Hipólito";1;-;-;-;-;-;1
"220660 Monte Alegre do Piauí";-;1;-;1;-;-;2
"220665 Morro Cabeça no Tempo";-;-;-;-;-;-;-
"220667 Morro do Chapéu do Piauí";1;-;-;1;-;-;2
"220669 Murici dos Portelas";-;-;-;-;-;-;-
"220670 Nazaré do Piauí";-;-;-;-;-;-;-
"220672 Nazária";-;-;-;2;-;-;2
"220675 Nossa Senhora de Nazaré";-;-;-;1;-;-;1
"220680 Nossa Senhora dos Remédios";-;-;-;1;-;-;1
"220795 Nova Santa Rita";-;-;-;1;-;-;1
"220690 Novo Oriente do Piauí";-;-;-;1;-;-;1
"220695 Novo Santo Antônio";-;-;-;-;-;-;-
"220700 Oeiras";2;1;-;3;-;-;6
"220710 Olho D'Água do Piauí";-;-;-;1;-;-;1
"220720 Padre Marcos";-;-;-;2;-;-;2
"220730 Paes Landim";-;-;-;1;-;1;2
"220735 Pajeú do Piauí";1;-;-;-;-;-;1
"220740 Palmeira do Piauí";1;-;-;-;-;-;1
"220750 Palmeirais";-;-;-;2;-;-;2
"220755 Paquetá";-;-;-;-;-;-;-
"220760 Parnaguá";-;-;-;-;-;-;-
"220770 Parnaíba";1;1;-;4;-;1;7
"220775 Passagem Franca do Piauí";-;-;-;-;-;-;-
"220777 Patos do Piauí";-;-;-;2;-;-;2
"220779 Pau D'Arco do Piauí";-;-;-;2;-;-;2
"220780 Paulistana";-;-;-;2;-;-;2
"220785 Pavussu";-;-;-;1;-;-;1
"220790 Pedro II";1;-;-;-;-;-;1
"220793 Pedro Laurentino";-;-;-;-;-;-;-
"220800 Picos";6;-;-;10;-;-;16
"220810 Pimenteiras";-;-;-;4;-;-;4
"220820 Pio IX";1;-;-;-;-;1;2
"220830 Piracuruca";3;-;-;-;-;-;3
"220840 Piripiri";3;1;-;6;-;-;10
"220850 Porto";-;-;-;2;-;-;2
"220855 Porto Alegre do Piauí";-;-;-;-;-;-;-
"220860 Prata do Piauí";-;-;-;-;-;-;-
"220865 Queimada Nova";1;-;-;-;-;-;1
"220870 Redenção do Gurguéia";1;-;-;1;-;-;2
"220880 Regeneração";-;-;-;3;-;-;3
"220885 Riacho Frio";1;-;-;-;-;-;1
"220887 Ribeira do Piauí";-;-;-;-;-;-;-
"220890 Ribeiro Gonçalves";-;-;-;-;-;-;-
"220900 Rio Grande do Piauí";-;-;-;-;-;-;-
"220910 Santa Cruz do Piauí";-;-;-;-;-;-;-
"220915 Santa Cruz dos Milagres";-;-;-;-;-;-;-
"220920 Santa Filomena";-;-;-;-;-;-;-
"220930 Santa Luz";-;-;-;-;-;-;-
"220937 Santa Rosa do Piauí";-;-;-;-;-;-;-
"220935 Santana do Piauí";-;-;-;1;-;-;1
"220940 Santo Antônio de Lisboa";-;-;-;3;-;-;3
"220945 Santo Antônio dos Milagres";-;-;-;1;-;-;1
"220950 Santo Inácio do Piauí";-;-;-;-;-;-;-
"220955 São Braz do Piauí";-;-;-;-;-;-;-
"220960 São Félix do Piauí";1;-;-;-;-;-;1
"220965 São Francisco de Assis do Piauí";-;-;-;-;-;-;-
"220970 São Francisco do Piauí";-;-;-;-;-;1;1
"220975 São Gonçalo do Gurguéia";-;-;-;-;-;-;-
"220980 São Gonçalo do Piauí";-;-;-;1;-;-;1
"220985 São João da Canabrava";-;-;-;-;-;-;-
"220987 São João da Fronteira";-;-;-;-;-;-;-
"220990 São João da Serra";-;-;-;-;-;-;-
"220995 São João da Varjota";-;1;-;-;-;-;1
"220997 São João do Arraial";-;-;-;-;-;-;-
"221000 São João do Piauí";1;-;-;2;-;-;3
"221005 São José do Divino";-;-;-;-;-;-;-
"221010 São José do Peixe";-;-;-;-;-;-;-
"221020 São José do Piauí";-;-;-;1;-;-;1
"221030 São Julião";-;-;-;1;-;-;1
"221035 São Lourenço do Piauí";-;-;-;-;-;-;-
"221037 São Luis do Piauí";1;-;-;-;-;-;1
"221038 São Miguel da Baixa Grande";-;-;-;-;-;-;-
"221039 São Miguel do Fidalgo";-;-;-;-;-;-;-
"221040 São Miguel do Tapuio";1;2;-;2;-;-;5
"221050 São Pedro do Piauí";-;-;1;-;-;-;1
"221060 São Raimundo Nonato";-;-;-;5;-;-;5
"221062 Sebastião Barros";-;-;-;-;-;-;-
"221063 Sebastião Leal";1;-;-;-;-;-;1
"221065 Sigefredo Pacheco";-;-;-;2;-;-;2
"221070 Simões";1;-;-;2;-;-;3
"221080 Simplício Mendes";-;1;-;1;-;-;2
"221090 Socorro do Piauí";1;-;-;-;-;1;2
"221093 Sussuapara";1;-;-;-;-;-;1
"221095 Tamboril do Piauí";-;1;-;-;-;-;1
"221097 Tanque do Piauí";-;-;-;-;-;-;-
"221100 Teresina";22;6;-;64;-;4;96
"221110 União";2;-;-;3;-;1;6
"221120 Uruçuí";-;-;-;1;-;-;1
"221130 Valença do Piauí";-;-;-;1;-;-;1
"221135 Várzea Branca";-;-;-;-;-;-;-
"221140 Várzea Grande";-;-;-;-;-;-;-
"221150 Vera Mendes";-;-;-;-;-;-;-
"221160 Vila Nova do Piauí";-;-;-;-;-;-;-
"221170 Wall Ferraz";-;-;-;-;-;-;-
"220000 Município ignorado - PI";-;-;-;-;-;-;-
"230010 Abaiara";-;-;-;-;-;-;-
"230015 Acarape";1;-;-;-;-;1;2
"230020 Acaraú";1;1;-;5;-;-;7
"230030 Acopiara";2;-;-;2;-;-;4
"230040 Aiuaba";-;-;-;-;-;-;-
"230050 Alcântaras";-;-;-;-;-;-;-
"230060 Altaneira";-;-;-;2;-;-;2
"230070 Alto Santo";1;-;-;-;-;-;1
"230075 Amontada";1;-;-;5;-;2;8
"230080 Antonina do Norte";-;-;-;1;-;-;1
"230090 Apuiarés";1;-;-;3;-;1;5
"230100 Aquiraz";1;-;-;7;-;11;19
"230110 Aracati";2;-;-;1;-;-;3
"230120 Aracoiaba";-;-;-;2;-;-;2
"230125 Ararendá";1;-;-;-;-;-;1
"230130 Araripe";-;-;-;2;-;-;2
"230140 Aratuba";-;-;-;2;-;-;2
"230150 Arneiroz";-;-;-;-;-;-;-
"230160 Assaré";-;-;-;2;-;-;2
"230170 Aurora";2;-;-;5;-;-;7
"230180 Baixio";1;-;-;1;-;-;2
"230185 Banabuiú";-;-;-;-;-;-;-
"230190 Barbalha";2;-;-;6;-;1;9
"230195 Barreira";-;-;-;1;-;-;1
"230200 Barro";1;-;-;-;-;-;1
"230205 Barroquinha";-;-;-;-;-;-;-
"230210 Baturité";2;-;-;3;-;1;6
"230220 Beberibe";1;-;-;-;-;3;4
"230230 Bela Cruz";-;-;-;5;-;-;5
"230240 Boa Viagem";-;-;-;5;-;2;7
"230250 Brejo Santo";1;-;-;2;-;-;3
"230260 Camocim";-;-;-;1;-;-;1
"230270 Campos Sales";1;-;-;4;-;-;5
"230280 Canindé";2;-;-;4;-;-;6
"230290 Capistrano";-;-;-;3;-;-;3
"230300 Caridade";-;-;-;-;-;-;-
"230310 Cariré";-;-;-;2;-;-;2
"230320 Caririaçu";1;-;-;1;-;-;2
"230330 Cariús";-;-;-;1;-;-;1
"230340 Carnaubal";-;-;-;1;-;-;1
"230350 Cascavel";1;-;-;4;-;6;11
"230360 Catarina";-;-;-;-;-;1;1
"230365 Catunda";1;-;-;-;-;-;1
"230370 Caucaia";2;-;-;21;-;15;38
"230380 Cedro";1;-;-;1;-;-;2
"230390 Chaval";-;-;-;-;-;-;-
"230393 Choró";-;-;-;1;-;-;1
"230395 Chorozinho";1;-;-;1;-;1;3
"230400 Coreaú";1;-;-;1;-;-;2
"230410 Crateús";4;-;-;8;-;-;12
"230420 Crato";3;-;-;11;-;1;15
"230423 Croatá";1;-;-;1;-;-;2
"230425 Cruz";-;-;-;4;-;-;4
"230426 Deputado Irapuan Pinheiro";-;-;-;1;-;-;1
"230427 Ererê";-;-;-;-;-;-;-
"230428 Eusébio";1;-;-;1;-;1;3
"230430 Farias Brito";-;-;-;2;-;-;2
"230435 Forquilha";-;-;-;-;-;-;-
"230440 Fortaleza";84;4;-;134;-;176;398
"230445 Fortim";-;-;-;-;-;-;-
"230450 Frecheirinha";-;-;-;-;-;-;-
"230460 General Sampaio";-;-;-;-;-;-;-
"230465 Graça";1;-;-;1;-;-;2
"230470 Granja";1;-;-;-;-;-;1
"230480 Granjeiro";-;-;-;-;-;-;-
"230490 Groaíras";-;-;-;1;-;-;1
"230495 Guaiúba";-;-;-;1;-;2;3
"230500 Guaraciaba do Norte";3;-;1;1;-;2;7
"230510 Guaramiranga";1;-;-;2;-;-;3
"230520 Hidrolândia";2;-;-;-;-;-;2
"230523 Horizonte";-;-;-;5;-;5;10
"230526 Ibaretama";-;-;-;1;-;-;1
"230530 Ibiapina";-;-;-;3;-;-;3
"230533 Ibicuitinga";-;-;-;-;-;-;-
"230535 Icapuí";-;-;-;1;-;-;1
"230540 Icó";3;-;-;5;-;1;9
"230550 Iguatu";5;1;-;10;-;-;16
"230560 Independência";-;-;-;1;-;-;1
"230565 Ipaporanga";-;-;-;-;-;-;-
"230570 Ipaumirim";-;-;-;1;-;-;1
"230580 Ipu";-;-;-;3;-;-;3
"230590 Ipueiras";2;-;-;3;-;-;5
"230600 Iracema";-;-;-;3;-;-;3
"230610 Irauçuba";-;-;-;-;-;1;1
"230620 Itaiçaba";-;-;-;-;-;-;-
"230625 Itaitinga";1;-;-;5;-;3;9
"230630 Itapajé";3;-;-;2;-;1;6
"230640 Itapipoca";2;1;-;4;-;-;7
"230650 Itapiúna";-;-;-;-;-;-;-
"230655 Itarema";2;-;-;4;-;1;7
"230660 Itatira";-;-;-;-;-;-;-
"230670 Jaguaretama";-;-;-;-;-;2;2
"230680 Jaguaribara";-;-;-;1;-;-;1
"230690 Jaguaribe";-;-;-;1;-;-;1
"230700 Jaguaruana";1;-;-;-;-;3;4
"230710 Jardim";2;-;-;-;-;-;2
"230720 Jati";-;-;-;-;-;-;-
"230725 Jijoca de Jericoacoara";3;-;-;2;-;-;5
"230730 Juazeiro do Norte";7;1;-;28;-;3;39
"230740 Jucás";-;-;-;2;-;1;3
"230750 Lavras da Mangabeira";1;-;-;-;-;-;1
"230760 Limoeiro do Norte";2;-;-;5;-;3;10
"230763 Madalena";1;-;-;1;-;-;2
"230765 Maracanaú";5;-;-;9;-;18;32
"230770 Maranguape";2;-;-;2;-;8;12
"230780 Marco";-;-;-;1;-;1;2
"230790 Martinópole";-;-;-;-;-;-;-
"230800 Massapê";-;1;-;2;-;-;3
"230810 Mauriti";-;-;-;2;-;-;2
"230820 Meruoca";-;-;-;1;-;-;1
"230830 Milagres";-;-;-;1;-;-;1
"230835 Milhã";-;-;-;1;-;2;3
"230837 Miraíma";-;-;-;-;-;-;-
"230840 Missão Velha";1;-;-;2;-;-;3
"230850 Mombaça";2;-;-;2;-;-;4
"230860 Monsenhor Tabosa";1;-;-;2;-;-;3
"230870 Morada Nova";2;-;-;4;-;3;9
"230880 Moraújo";-;-;-;-;-;-;-
"230890 Morrinhos";-;-;-;6;-;-;6
"230900 Mucambo";-;-;-;3;-;-;3
"230910 Mulungu";-;-;-;-;-;-;-
"230920 Nova Olinda";-;-;-;-;-;-;-
"230930 Nova Russas";1;-;-;3;-;-;4
"230940 Novo Oriente";1;-;-;1;-;-;2
"230945 Ocara";1;-;-;2;-;1;4
"230950 Orós";1;-;-;2;-;-;3
"230960 Pacajus";2;-;-;5;-;3;10
"230970 Pacatuba";-;-;-;2;-;2;4
"230980 Pacoti";-;-;-;-;-;-;-
"230990 Pacujá";-;-;-;-;-;-;-
"231000 Palhano";-;-;-;-;-;-;-
"231010 Palmácia";-;-;-;-;-;1;1
"231020 Paracuru";-;-;-;-;-;-;-
"231025 Paraipaba";2;-;-;2;-;2;6
"231030 Parambu";-;-;-;3;-;-;3
"231040 Paramoti";-;-;-;-;-;-;-
"231050 Pedra Branca";1;-;-;5;-;-;6
"231060 Penaforte";-;-;-;1;-;-;1
"231070 Pentecoste";-;-;-;-;-;3;3
"231080 Pereiro";1;-;-;-;-;-;1
"231085 Pindoretama";1;-;-;-;-;1;2
"231090 Piquet Carneiro";1;-;-;2;-;-;3
"231095 Pires Ferreira";-;-;-;-;-;-;-
"231100 Poranga";-;-;-;-;-;-;-
"231110 Porteiras";1;-;-;4;-;-;5
"231120 Potengi";-;-;-;-;-;-;-
"231123 Potiretama";-;-;-;-;-;-;-
"231126 Quiterianópolis";1;-;-;1;-;-;2
"231130 Quixadá";5;-;-;5;-;3;13
"231135 Quixelô";-;-;-;-;-;-;-
"231140 Quixeramobim";1;1;-;6;-;-;8
"231150 Quixeré";-;-;-;1;-;-;1
"231160 Redenção";1;-;-;2;-;2;5
"231170 Reriutaba";-;-;-;2;-;-;2
"231180 Russas";3;-;-;2;-;3;8
"231190 Saboeiro";1;-;-;-;-;-;1
